representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
pca_xp_20,20,SVM_RBF,0.9394737884067152,0.01081445632951978,0.8711541141593366,0.015826651665126812,0.7450467215711118,0.0536786875607807,0.7866261458367004,0.027316549653889223,0.8053571428571429,0.07348237791433794,0.939689578713969,0.02877361986254248,0.779959079933241,0.07974082353437807,0.9129662522202485,0.014550865278205448,0.0612030416959503,0.005341374764178199,0.22111305787815122,0.010620887802995381
pca_xp_10,10,XGBoost,0.9386947656002533,0.010617237666748441,0.8960707756376509,0.021296349446590618,0.7958326734241369,0.03239767385939052,0.8323526188488298,0.014157681383642153,0.8401785714285716,0.04342587254040719,0.9556541019955654,0.01452097760856505,0.8285367849371259,0.04636372704793612,0.9326820603907638,0.006563663257271996,0.057566102221608115,0.020931338845822513,0.2242443525466097,0.07356475418844974
pca_xp_40,40,SVM_RBF,0.9386383433639531,0.011480133812855153,0.8739299499100713,0.023963133270085975,0.7333089166930631,0.0584249558572839,0.7976089243179282,0.02876956320662118,0.7741071428571429,0.06865265732858883,0.9592017738359202,0.013555957449354497,0.8287195820226471,0.039854031170213695,0.922380106571936,0.008248654591767062,0.05973663682955797,0.010038073564986507,0.21852545429103584,0.02737637878832238
pca_xp_40,40,AdaBoost,0.9380721412733608,0.009079140469747563,0.8859510974925151,0.015148459585486737,0.797707475451378,0.02632120243853894,0.8199416798305901,0.0254927353648896,0.8553571428571429,0.023735002425448685,0.9423503325942351,0.014596021920274585,0.7886015650986649,0.0428373685217719,0.925044404973357,0.012070023617119723,0.15390476116431434,0.011937772894929656,0.4959161847729271,0.02595662189977679
pca_xp_10,10,AdaBoost,0.9367576021539437,0.011161879796182028,0.8880918925891483,0.017053230692486453,0.8072477827050998,0.026466809994520328,0.8338778578726002,0.016294774267777055,0.85625,0.028993044947518,0.9509977827050997,0.00845613731557346,0.8135069298364341,0.023347203614524532,0.9321492007104796,0.006740201051868655,0.14730424508924558,0.009494692924463389,0.4816798595963093,0.02103045374099396
pca_xp_30,30,SVM_RBF,0.9365041970224898,0.011204780314512119,0.8689359067623004,0.02343786423232025,0.7293831168831169,0.049899182321012356,0.7824101784801172,0.02951653272623649,0.7839285714285714,0.060819237021165734,0.9454545454545455,0.021014320703604945,0.786725023898898,0.05423685391202641,0.9133214920071048,0.01291193328457923,0.06103977696362674,0.008468806741766604,0.22156991230563744,0.02195843257736726
pca_xp_20,20,AdaBoost,0.9357291336712068,0.008555754480920484,0.886316429026037,0.016256595585359492,0.7979351441241685,0.021330927671542283,0.8194263771757442,0.022026977857013172,0.85625,0.022450026387673946,0.9416851441241685,0.015148810892014482,0.7871939340502301,0.04307203104919027,0.9246891651865008,0.011082874085776255,0.14265789985400806,0.015665331900518144,0.4710630285906487,0.034913127603209596
pca_xp_50,50,AdaBoost,0.9353381374722838,0.012579815970539308,0.8833203293309542,0.019581921294263054,0.7915049889135255,0.036548110639655074,0.8096145631620502,0.03487272141263142,0.85625,0.026099001509992593,0.9352549889135255,0.017295531918141916,0.7688420673049469,0.04953909058155769,0.9195381882770871,0.01660004435877341,0.14693297978758865,0.014476751794343603,0.48057350319379555,0.03153697930183237
pca_xp_50,50,SVM_RBF,0.9352252929996834,0.011518504536240735,0.8689288203974617,0.02663967334305491,0.7204842413683877,0.08056701869957167,0.7705600646672296,0.036498602164146444,0.7794642857142857,0.10136976413917835,0.941019955654102,0.024271249965142728,0.7762865123674916,0.06067146897881222,0.9088809946714032,0.009363262440697162,0.06168813622407433,0.011864561209986755,0.22433465687731635,0.032694264074611866
pca_xp_30,30,AdaBoost,0.9344947735191639,0.01170893551388748,0.8846748588641471,0.019497910966216885,0.7959692746278112,0.02840639059481133,0.8120820189057385,0.02677214431216269,0.8607142857142858,0.027342104947275875,0.9352549889135255,0.018367745238148207,0.7704420602506767,0.04593274192474344,0.9204262877442273,0.014204656731441596,0.14873020078332677,0.01552137400986095,0.4844296213267816,0.03442537654418456
