representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
chebyshev_35_L2,35,XGBoost,0.9125731856502955,0.003617741736471924,0.8311354274004679,0.00609259208772043,0.6931064990723959,0.008662544037933605,0.7244923510367176,0.014148511519489393,0.7906692406692407,0.012201303631581124,0.9024372584031551,0.014373346812207732,0.67175358612471,0.030892171602997467,0.8802841918294849,0.009698328113413026,0.07230507202446457,0.0016256598881717722,0.30994184471909436,0.015212073817015738
legendre_50_L2,50,SVM_RBF,0.9118964168707855,0.0036986019342665597,0.8503772596710218,0.007936164403897076,0.7391158012256652,0.01650552893478804,0.769883498953839,0.02089885625988901,0.8150514800514801,0.009556364317336861,0.9240643211741851,0.015088557471157124,0.733710385169573,0.037621197497268014,0.9024511545293074,0.011946483928456457,0.0631952655575744,0.002488740328353459,0.23581171837093126,0.0066511597012065245
chebyshev_25_L2,25,XGBoost,0.9114393851321868,0.0023465368187708495,0.8279039884139803,0.00540356199359471,0.6885423965442312,0.01199089302708761,0.7237044257974684,0.009319233389769666,0.7838835263835264,0.014141000459067129,0.9046588701607048,0.008326591047954074,0.6757751366834654,0.016411547366730065,0.8807104795737123,0.00569073983786175,0.07352253951132293,0.0018628779997500147,0.29992740989057703,0.023880326878388855
chebyshev_5_L2,5,XGBoost,0.9112255152696012,0.0025409743040866782,0.8390572704831432,0.005470860564204383,0.7125813557712435,0.004069435496532271,0.7505291033658761,0.006813736382969068,0.7917519305019305,0.008743058245967873,0.9208294252693131,0.007592380421491497,0.7161385478009152,0.017761531726125483,0.8952397868561279,0.004624034101805041,0.0706826545298099,0.00215857244809353,0.27326175264731034,0.016014740279704367
legendre_45_L2,45,RandomForest,0.9110794674839301,0.0024686938523227533,0.8306964028752244,0.0029822530766076007,0.7033175134111354,0.005359522312356639,0.7418361974375853,0.0073366746600625095,0.7861663449163449,0.007737946402055561,0.9171511684947904,0.007295117819780141,0.7048402342296685,0.016581461914463653,0.8911900532859681,0.004821761286698762,0.07357641264071693,0.0005027527720908471,0.2657068173305197,0.005068203228761461
chebyshev_15_L2,15,XGBoost,0.9102857205107368,0.0030599134962390816,0.8329312621038569,0.0027398649166178227,0.7036049677421359,0.010274737787131259,0.7431031226256891,0.012557897807469085,0.7851254826254827,0.011911985085529875,0.9184794851166533,0.01098744579456777,0.7086220915672503,0.026966305566846937,0.8920426287744228,0.007627229770517438,0.06956116400659079,0.0014708774753673035,0.28097634893771983,0.01838502510554956
chebyshev_40_L2,40,XGBoost,0.9098093924653389,0.004084964923947496,0.8270937455209285,0.004332773586640322,0.6893475144268366,0.009770507879368279,0.7230344929548795,0.01018602775760376,0.7858075933075933,0.010033251259199228,0.9035399211192434,0.008778856947186334,0.6742214289526223,0.0202748191790053,0.8802131438721137,0.006365304886614953,0.07324374720454212,0.0014145191428810067,0.3132384681570468,0.020616477006923074
chebyshev_20_L2,20,XGBoost,0.9086482007753321,0.0031017146306148565,0.8249127357317348,0.003464255740545862,0.6909341487392966,0.007652445324780864,0.7288561785660492,0.011041438373338295,0.7820704633204633,0.007201935540435609,0.9088636854188333,0.00953689076564793,0.6864264106012647,0.02315339367610968,0.8837300177619893,0.006868071292191692,0.07173965379595751,0.001463445189144362,0.2775370667866036,0.013798261490588458
chebyshev_5_L2,5,RandomForest,0.9085469460507234,0.0016459123508057176,0.8135172504656849,0.0027604347853759756,0.6945554296387989,0.008165635741339805,0.7280826909320959,0.007328760396943105,0.7884925997425997,0.011501847853927272,0.9060628298961992,0.008048115840716996,0.679021981789571,0.016006444541308323,0.8827708703374778,0.005098650122347196,0.07415020120849776,0.0009993884389807109,0.3131669774254937,0.022282778876145683
chebyshev_45_L2,45,XGBoost,0.9077036979171126,0.0024109369540769744,0.8235580865018172,0.0059549944618765,0.6896599632329721,0.009215074345275595,0.7222193078797117,0.013720379195840831,0.788328507078507,0.013192023139919289,0.901331456154465,0.014826393390077745,0.6699423897855583,0.029206021847864652,0.8789342806394316,0.00995488682817475,0.07332969345152374,0.001621137923861393,0.30611073822315,0.014090509534916681
chebyshev_10_L2,10,RandomForest,0.9072400426220846,0.0027231373053773307,0.8236744902077631,0.0037253383966907275,0.6959728082434753,0.009358521141764246,0.7291452525818652,0.008228497437767464,0.7892406692406693,0.011591940188891271,0.9067321390028059,0.0071353552670461225,0.6807158684319123,0.015572438675040814,0.8834458259325044,0.004737862453334928,0.07247896451423279,0.0007999646738981375,0.2735905482829325,0.014176796935471875
chebyshev_50_L2,50,XGBoost,0.9071591069451527,0.0031857512680436733,0.824529429367787,0.005209303610183772,0.6901157617731652,0.008293648386086332,0.7249356168639504,0.007564994827277826,0.7849308236808237,0.010200708888146483,0.9051849380923415,0.0064695253369454475,0.6760157216726029,0.015116678248963351,0.8813499111900533,0.004328162671994559,0.07324613712728019,0.0017439201877584472,0.3023695393835034,0.019320809599363123
legendre_50_L2,50,RandomForest,0.9065581810829221,0.0035454494526519654,0.8247637770630698,0.0035631331405358013,0.6941994303927717,0.006323206677340314,0.7248776947619671,0.010139647028303932,0.792247425997426,0.010954138827719883,0.9019520043953456,0.010881532540370798,0.6725343603765734,0.023740299427349964,0.8802131438721137,0.007011025169086516,0.075422642275631,0.0006691243473311237,0.273573044274877,0.006246182548054553
chebyshev_40_L2,40,RandomForest,0.9019493071013415,0.0018020030541238087,0.7960282149527989,0.002354859086164083,0.6549933927006019,0.007899503057630866,0.6830453079599884,0.00798670176178636,0.7808204633204634,0.009267913624967589,0.8741729293801386,0.00867045458037973,0.6100565216635058,0.01344808525493865,0.8556660746003553,0.00601010009357551,0.08180993002849035,0.0007547117310266236,0.29048025050439685,0.009030721630093217
chebyshev_25_L2,25,RandomForest,0.90174787831854,0.0025184970463941942,0.8017982495203496,0.002536123150369077,0.6586102362197764,0.010812076919586164,0.6899235432462414,0.013714238302624809,0.7777477477477477,0.014811418042604867,0.8808624884720286,0.016344154693995416,0.6241431155246634,0.027271244043354355,0.8604262877442274,0.011044155562527785,0.08035981004044268,0.0011968847911380384,0.29185678332106146,0.010957297943408852
chebyshev_30_L2,30,RandomForest,0.901310072949939,0.00228310029414504,0.7987318531156568,0.003333956396525898,0.654446262096273,0.008863324641360469,0.6830949478175761,0.010959916706305998,0.7806274131274131,0.010370313962359264,0.8738188489688599,0.012115526745013743,0.6113121840944484,0.02048750665297369,0.8553463587921847,0.008411176670155325,0.08135594001183379,0.0012961443074132283,0.2906385101402174,0.00805260025765252
chebyshev_15_L2,15,RandomForest,0.9006677754056612,0.002442998756601072,0.8051815423000409,0.003395663583755056,0.6645772792465,0.0053288069499090405,0.7008276778137799,0.007351609943868198,0.7718436293436294,0.008938959627725474,0.8927336499028706,0.008759346839658797,0.646998662227291,0.018717358483308622,0.8687744227353462,0.005671982902990227,0.07869018926185457,0.001229272580329416,0.2929534442191228,0.018114838499750284
chebyshev_35_L2,35,RandomForest,0.9005306909893571,0.0016210681855454983,0.7956877194502001,0.0014993453579496446,0.6586003744837114,0.007480508842340777,0.6865274940697538,0.006900297537059862,0.7817213642213642,0.014037061860019443,0.8768790102623472,0.010171792784695696,0.6153195613063834,0.01675328332926404,0.8580106571936057,0.005951488729766981,0.08220191523826674,0.0010653072327968466,0.29057802891106377,0.00892359721717842
chebyshev_20_L2,20,RandomForest,0.90048183278663,0.0027163812737802497,0.8003102423531299,0.0038052174841739154,0.6580838572895555,0.008075411034645126,0.6953972054742755,0.00533700897376001,0.7680952380952382,0.014627972621836618,0.8899886191943175,0.009190117958914458,0.639665605489444,0.015533532797340882,0.8658259325044405,0.005073977200170286,0.08000157672231217,0.0017647771277990835,0.28602732301992456,0.012079551161979729
chebyshev_45_L2,45,RandomForest,0.8982855373776483,0.001496367972612806,0.7908312006840619,0.002592796437958283,0.6438843144865161,0.008483975336282411,0.6797582084936453,0.0073480252933591705,0.7648391248391249,0.01349178257570233,0.8790451896473911,0.010094202034065232,0.6161039699578391,0.015344482552527895,0.8564120781527531,0.0062294830295929575,0.0837529378196836,0.0007153666767166822,0.2921922426238554,0.006201422980431294
chebyshev_50_L2,50,RandomForest,0.8976103191401055,0.0017877572548724023,0.7914537733582268,0.0020020785726929855,0.6522038390344563,0.006686069593047754,0.6828155663223642,0.008348008596328166,0.7763111325611326,0.015603543931389867,0.8758927064733237,0.013342246674238565,0.614169488597954,0.021967905257473108,0.8561634103019538,0.008021482548363261,0.08350939410748344,0.0009255043809305702,0.2953909672669929,0.00978969731440863
