threshold,sensitivity,specificity,precision,accuracy,f1,youden_j,roc_auc,pr_auc,brier,log_loss,representation,n_features,classifier,split,best_cv_roc_auc
0.38190954773869346,0.8660714285714286,0.9423503325942351,0.7886178861788617,0.9271758436944938,0.825531914893617,0.8084217611656637,0.9316202090592335,0.8575651629458787,0.06738747272416679,0.28689253072669185,chebyshev_8_L2,8,LogisticRegression,rep0_fold2,0.9181224023193743
0.4824120603015075,0.8392857142857143,0.9556541019955654,0.8245614035087719,0.9325044404973357,0.8318584070796461,0.7949398162812797,0.9097838137472283,0.8687119128113039,0.07576935663965685,0.30331226430234665,chebyshev_8_L2,8,LogisticRegression,rep0_fold3,0.9143064193985063
0.44221105527638194,0.8303571428571429,0.9467849223946785,0.7948717948717948,0.9236234458259325,0.8122270742358079,0.7771420652518213,0.9069132087424769,0.8425881531210226,0.08031820456136335,0.31799449360993265,chebyshev_8_L2,8,LogisticRegression,rep0_fold4,0.9193526064136334
0.4472361809045226,0.8738738738738738,0.9535398230088495,0.8220338983050848,0.9378330373001776,0.8471615720524017,0.8274136968827235,0.9500119588615163,0.9176703425923384,0.061432891629094634,0.2464058927400437,chebyshev_9_L2,9,LogisticRegression,rep0_fold0,0.9051306901557524
0.36180904522613067,0.7837837837837838,0.9269911504424779,0.725,0.8987566607460036,0.7532467532467533,0.7107749342262617,0.8777007095591167,0.8168826766544143,0.07908319259948987,0.30809697665153246,chebyshev_9_L2,9,LogisticRegression,rep0_fold1,0.9237948347216055
0.48743718592964824,0.8125,0.9645232815964523,0.8504672897196262,0.9342806394316163,0.8310502283105022,0.7770232815964522,0.9304521697814381,0.848667378279277,0.06865939501863447,0.294814874513849,chebyshev_9_L2,9,LogisticRegression,rep0_fold2,0.9171134109872989
0.49246231155778897,0.8392857142857143,0.9556541019955654,0.8245614035087719,0.9325044404973357,0.8318584070796461,0.7949398162812797,0.9081208425720622,0.8682265614902288,0.07590257934815493,0.30369202039151566,chebyshev_9_L2,9,LogisticRegression,rep0_fold3,0.9131654536875389
0.4221105527638191,0.8303571428571429,0.9401330376940134,0.775,0.9182948490230906,0.8017241379310346,0.7704901805511564,0.9038248337028825,0.8401601475308107,0.08072968979280025,0.3192671196971282,chebyshev_9_L2,9,LogisticRegression,rep0_fold4,0.9197918430593629
0.46733668341708545,0.8648648648648649,0.9712389380530974,0.8807339449541285,0.9502664298401421,0.8727272727272727,0.8361038029179624,0.9487363469664355,0.9201426045173088,0.05929602888039106,0.24079739690916707,chebyshev_10_L2,10,LogisticRegression,rep0_fold0,0.9126566402697153
0.4723618090452261,0.7927927927927928,0.9469026548672567,0.7857142857142857,0.91651865008881,0.789237668161435,0.7396954476600495,0.8886032049748863,0.8162071133965427,0.08214236799683239,0.31807989639978124,chebyshev_10_L2,10,LogisticRegression,rep0_fold1,0.9263398756413754
0.49748743718592964,0.8392857142857143,0.9623059866962306,0.8468468468468469,0.9378330373001776,0.8430493273542602,0.8015917009819449,0.927442983845423,0.8410557201506975,0.06894279024522872,0.2973870927381865,chebyshev_10_L2,10,LogisticRegression,rep0_fold2,0.9220152698574736
0.5276381909547738,0.8214285714285714,0.9623059866962306,0.8440366972477065,0.9342806394316163,0.8325791855203619,0.7837345581248019,0.9156042128603104,0.873430008001775,0.07309024031893022,0.29557488342534277,chebyshev_10_L2,10,LogisticRegression,rep0_fold3,0.915370073634472
0.4472361809045226,0.8392857142857143,0.9490022172949002,0.8034188034188035,0.9271758436944938,0.8209606986899565,0.7882879315806144,0.9137432689261957,0.8474793348214458,0.0778053118410053,0.3182405332918346,chebyshev_10_L2,10,LogisticRegression,rep0_fold4,0.9238624340856275
