representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
chebyshev_20_raw,20,XGBoost,0.788961038961039,0.028683341706303777,0.6080248837421744,0.05237404147991008,0.4414891510928095,0.05246569480928399,0.517759309307656,0.03478085890504412,0.6705357142857142,0.0716081571792151,0.7709534368070953,0.052387942349576666,0.42600747022084,0.04251539687909361,0.7509769094138543,0.03388564694822857,0.1254337839782238,0.015892818999323932,0.4402181255218486,0.07893738917880778
legendre_10_raw,10,LogisticRegression,0.7878345739626227,0.03605300998500892,0.5950011222082967,0.05736879520047992,0.408623693379791,0.05005560348298243,0.49318736755824305,0.04666878932744903,0.6964285714285714,0.09735373353450076,0.7121951219512195,0.10951531543210158,0.3952224087529317,0.08681435126303318,0.7090586145648313,0.07105683781090419,0.1584157891638669,0.02635289661414899,0.4989996993620819,0.05817149198320588
chebyshev_40_L2,40,GaussianNB,0.7828278428888185,0.024288201239397386,0.4411100648527818,0.05337507485898143,0.454010928096294,0.04479876487503281,0.5169979707974972,0.029077146734455793,0.7196428571428571,0.03625581507819297,0.7343680709534368,0.03932947555043974,0.40448707188078614,0.031725120698754085,0.7314387211367673,0.030140769522117007,0.19098195210282987,0.01525408006768981,1.6447144938605969,0.31782593589393326
chebyshev_40_raw,40,LogisticRegression,0.7813707633829585,0.02169780876107578,0.5721269726728659,0.046361436874469454,0.40662218878682294,0.03065423344580879,0.48979621049876554,0.028534508814151583,0.6955357142857143,0.07879320252516923,0.7110864745011087,0.09261494493237422,0.3844131473155225,0.051153553737847815,0.7079928952042629,0.05952666612639109,0.15507941277411932,0.022768087314225718,0.49269445271461815,0.04960292003819777
legendre_50_L2,50,GaussianNB,0.7764857855559075,0.02333729992737012,0.4370433002814991,0.04697736416502512,0.4289871713652202,0.0446460678051128,0.5036957477398185,0.025512878784228723,0.6910714285714286,0.06776309271789387,0.7379157427937916,0.050710977318205785,0.39921778090048016,0.032736854041383594,0.7285968028419183,0.031749331681932176,0.1925121067637204,0.01740947169283348,1.7279997442242299,0.34339727205055515
chebyshev_10_raw,10,XGBoost,0.775912654418752,0.025435745126260366,0.5723139027514094,0.04867561871484401,0.41936569528032946,0.043283077468514224,0.5055238932416473,0.027478681094741778,0.6446428571428571,0.07724346760718256,0.7747228381374722,0.05664791908012191,0.42050499261170116,0.037293843616917316,0.7488454706927176,0.03364062220428772,0.13874377831816673,0.015564925818203892,0.49571818054214606,0.04832053269061586
legendre_30_raw,30,kNN,0.7628711989230282,0.014674853854264421,0.5471521414262976,0.017158594491819727,0.4021262274311055,0.0331415186640041,0.4968674665124844,0.022132400679806857,0.6196428571428572,0.04556585525953485,0.7824833702882483,0.03429368325481981,0.41665899435254306,0.028946927122094998,0.750088809946714,0.02221708618082056,0.12987939539879256,0.0019267969870975373,0.6597251217385579,0.12899366557082984
chebyshev_50_L2,50,GaussianNB,0.7626950031675641,0.02359649875991255,0.39959574468687775,0.04654531894285075,0.4241863319607222,0.041563237789169684,0.49779054016258256,0.023935675712143143,0.7026785714285715,0.03926992828582317,0.7215077605321507,0.02381686215653847,0.38586515904964813,0.021614972998954117,0.7177619893428064,0.01908346459746912,0.2091125901396908,0.016531531705710104,2.2356123267786936,0.46216631308019
chebyshev_20_raw,20,LogisticRegression,0.7609320557491289,0.04059668567997894,0.5150667920574655,0.06871892594744114,0.3599936648717137,0.08208423088181835,0.4600887845776292,0.051249744492356725,0.6857142857142857,0.0930553440279181,0.674279379157428,0.089972582663633,0.35155804034575316,0.057325362580121185,0.6765541740674956,0.06277829613650725,0.16674999208371785,0.035993383720724026,0.5186415504653897,0.08075829013280765
legendre_40_raw,40,kNN,0.7607182451694647,0.024705771681225046,0.5543586680575301,0.041113947799812624,0.3870545612923662,0.04669103702509435,0.4860858716000296,0.032290779703493144,0.6205357142857143,0.051592070902856293,0.7665188470066518,0.05285508935162308,0.40295018303754127,0.04389060174916887,0.7374777975133215,0.03709568310777281,0.12888275076519615,0.004483291720165328,0.6241122062223609,0.06956456574515915
chebyshev_10_raw,10,LogisticRegression,0.7573824041811846,0.03529579282160067,0.5245686992185797,0.06264444476287499,0.3553808995882167,0.058821502908415355,0.457372715925383,0.03362089116619275,0.6589285714285714,0.0829925002758732,0.6964523281596453,0.0599029939109398,0.3532802378317148,0.033037460353111454,0.68898756660746,0.03817289862512009,0.1611277468283735,0.029250114468623196,0.499852226173873,0.06443610324173805
chebyshev_50_raw,50,LogisticRegression,0.7571111815014254,0.02159851205709527,0.506335460306594,0.04266918200149024,0.37226599619892303,0.04534861951208782,0.46445769185875274,0.02548380579001775,0.6973214285714285,0.0708620890010757,0.6749445676274944,0.06195389826677857,0.3507181955776508,0.02884775361608023,0.6793960923623446,0.0397192220257195,0.1750534422795391,0.04173478541461471,0.5344110205084449,0.09046041946532787
legendre_20_raw,20,kNN,0.7561371555273995,0.024051594524513394,0.5330299481785946,0.03893344449859103,0.39824794108330697,0.0518612355888415,0.49199159725974057,0.03510532691914081,0.6366071428571429,0.05224040939875628,0.761640798226164,0.05606682982902723,0.4037424401752447,0.04216047600674521,0.7367673179396093,0.040223923752534106,0.13147942650465166,0.0044207576321381534,0.7517155868032355,0.15234578500309318
chebyshev_30_raw,30,LogisticRegression,0.7552997307570478,0.024061234172078935,0.4986825225807066,0.050120428809864156,0.3546246436490339,0.03783416921315797,0.45627511172526375,0.022711697618813125,0.6785714285714286,0.10581183830137604,0.6760532150776053,0.10147176360331978,0.35152130197109965,0.04317175965209519,0.6765541740674956,0.062076395163712134,0.17183652815576772,0.03590877349351538,0.5251091087000075,0.0840772379489602
legendre_50_raw,50,kNN,0.7515352787456446,0.022311661900291584,0.5346213550212562,0.03248105095172714,0.3742477035159961,0.045558078699803245,0.4741080670021504,0.027744826566821822,0.6285714285714286,0.0618875891931906,0.7456762749445677,0.04346312784707273,0.3831910921353986,0.03381193558921176,0.7223801065719361,0.027984764381938365,0.1317999337977841,0.003264682993626903,0.6715066280923562,0.1039153134166322
legendre_10_raw,10,kNN,0.7483865220145708,0.022512613395071795,0.5150246188363388,0.042267910004666176,0.36629711751662974,0.03013848749758956,0.47296475124813214,0.01761572376770531,0.6,0.09209854970162593,0.7662971175166298,0.08068164415542192,0.39996111895686115,0.04744021758835607,0.7332149200710479,0.047629517673777766,0.13210596308249872,0.005112108255492372,0.6903012540809692,0.11458285222157466
laguerre_20_L2,20,SVM_RBF,0.7478460563826418,0.03213400277835431,0.46241719010355886,0.0350077762319714,0.09556343047196707,0.12567249523726637,0.20999724035634415,0.17177601699909087,0.33303571428571427,0.398077019191785,0.7625277161862527,0.3654352688391725,0.3711427689347234,0.14552703881093762,0.6770870337477797,0.21897298584683111,0.15767233626916471,0.003083527693325668,0.4938367157826852,0.008546201556509932
hermite_10_raw,10,SVM_RBF,0.7461137947418436,0.04788256115487792,0.455646682637387,0.0696311213654058,0.27118110547988594,0.10631709202761816,0.40929234600825026,0.046793323936084485,0.8008928571428571,0.18818610297718985,0.47028824833702887,0.21154602155702143,0.2857524947641436,0.04511313931333017,0.536056838365897,0.13836578297534843,0.15318647681674774,0.0031359862027858314,0.4799717635024824,0.009412745476291002
hermite_10_L2,10,XGBoost,0.7401468957871397,0.037401761908338646,0.5076353830861635,0.04867166125484534,0.37068419385492557,0.06752728762440077,0.47581730993977445,0.040002102919520846,0.5928571428571429,0.09737192879370729,0.7778270509977827,0.05953114503798829,0.4049374570164434,0.046921577433545296,0.7410301953818828,0.03606067832879674,0.16562216281890868,0.020869690391006557,0.5123092402084529,0.04879077790270339
laguerre_20_L2,20,XGBoost,0.7314004592968008,0.02517192727681212,0.4942877477341662,0.04116642521393411,0.3370228856509344,0.0471440977884114,0.4528919791868538,0.031122887389403935,0.5991071428571428,0.06361672409857344,0.7379157427937916,0.06718724710323921,0.3693093657165255,0.045816072814048286,0.7103019538188277,0.04524138264079343,0.13875885233283042,0.011461128124539173,0.4502225689120271,0.030376480856865676
chebyshev_10_raw,10,kNN,0.7304610785555907,0.025898497497492203,0.47287011568317433,0.04577050279188563,0.3338355242318657,0.04669969675887069,0.4508655432231009,0.0316116099062601,0.5866071428571429,0.07611719876510044,0.7472283813747229,0.06274069602277665,0.37132226525948925,0.04267488926192351,0.7152753108348134,0.039398443117570466,0.13739038720140953,0.00577790712360607,0.6634041404385632,0.14284980752770982
laguerre_20_L2,20,RandomForest,0.7297404577130187,0.027683642284350374,0.489850205587209,0.04428198503198158,0.3498416217928413,0.05215429153977803,0.463045995039979,0.03673551282153192,0.5928571428571429,0.06892949666292421,0.7569844789356985,0.06854275061740153,0.3862288036124105,0.05644047322092743,0.7243339253996448,0.04615687600010223,0.1439102881786772,0.011765089317396364,0.4855830298500459,0.04321961957626812
hermite_10_raw,10,LogisticRegression,0.7289535159961988,0.039196893636683536,0.46003223946681554,0.05026651149246758,0.31236933797909405,0.06717007193690877,0.430851718661961,0.035183181048925746,0.6928571428571428,0.05523219385553356,0.6195121951219512,0.055910233937427556,0.31376658205363805,0.03277126458474115,0.6341030195381883,0.0431437222077837,0.17563768616085706,0.04084690208631251,0.531559288494476,0.09214880450296077
hermite_10_L2,10,SVM_RBF,0.727173740893253,0.030099162337383686,0.5003532571956535,0.0581874076817514,0.38001069052898323,0.03816910964729832,0.49076911392000105,0.026979990674255636,0.5616071428571429,0.0729561360621274,0.8184035476718403,0.05959213514622871,0.44483093454418066,0.05644231103858079,0.7673179396092362,0.036159695641450496,0.1438157050155507,0.003969501772379068,0.46171691242023594,0.01148788707684743
hermite_10_L2,10,LogisticRegression,0.7240932847640165,0.03059573638192094,0.4871148545426472,0.056729980441028484,0.3695260532150776,0.04809927005421818,0.4899938550374509,0.03554097145460395,0.51875,0.0776608947228977,0.8507760532150777,0.055002521581915216,0.47559541902766406,0.07006077074387985,0.7847246891651866,0.033248622257328844,0.16209211862115508,0.033029874035718394,0.5072207289833066,0.07593466480714794
chebyshev_40_raw,40,kNN,0.7191677225213811,0.015948142981611315,0.4762546076114118,0.03098041413800524,0.3345838612606905,0.031097929788220024,0.4497933989224929,0.01916463118570254,0.5991071428571428,0.05005842674750551,0.7354767184035477,0.03912406920689696,0.362011036946638,0.024682312071972398,0.7083481349911189,0.024336734311266067,0.13924786121982208,0.002871384104198656,0.6828996034468331,0.12062392974721013
hermite_10_L2,10,RandomForest,0.7170612923661703,0.029241301107013236,0.486781716002415,0.04681470077486,0.3195418910357935,0.05214091608981654,0.4476216585517279,0.03482788486488748,0.5044642857142857,0.07877071588015502,0.8150776053215077,0.04771851247820242,0.4099600400249808,0.04698012413819233,0.7532859680284192,0.028077305190599814,0.14637762999776,0.011665320747224331,0.49781724102148955,0.05379740940207414
chebyshev_30_raw,30,kNN,0.7160664792524548,0.026525186809524485,0.45094500597445286,0.04580011005925163,0.3369773519163763,0.05576459277203576,0.44626924897315884,0.030662103644722313,0.6589285714285714,0.07724346760718254,0.6780487804878048,0.06239845879285935,0.3400287615498815,0.031213254043818788,0.6742451154529308,0.04072968706054673,0.14098248741144997,0.004645455314790278,0.6806303295515426,0.0818260864387663
chebyshev_20_raw,20,kNN,0.7130958980044346,0.02482576415028358,0.43189876836926916,0.04526994840263354,0.3165564618308521,0.050651974612903904,0.436945558157473,0.02935734223738658,0.6223214285714286,0.07423194215314367,0.6942350332594235,0.06910035511451434,0.34027918336075125,0.035011512850998676,0.6799289520426288,0.045298296637428286,0.14273397137785487,0.0049855716964109145,0.7753240035831717,0.17859073956042926
hermite_40_raw,40,SVM_RBF,0.7114665821982895,0.03322709345073918,0.415047717587834,0.04533681534292245,0.2826179917643333,0.07054733467168499,0.4138346296752994,0.03348363586239367,0.7535714285714286,0.06956904920803325,0.5290465631929047,0.06897969233686273,0.2863238954751161,0.02887615416660891,0.5737122557726465,0.05008475069877231,0.1532143550661181,0.003331545918520518,0.4799855546266773,0.00974667486148234
laguerre_30_L2,30,XGBoost,0.7051839166930629,0.023714727956075148,0.38692807054376493,0.03170260112697708,0.31126860943934115,0.038726689867182626,0.43763890089478485,0.024705452937055252,0.5607142857142857,0.06705351198399498,0.7505543237250555,0.05961779652545495,0.36391639860117464,0.039441130022055855,0.7127886323268207,0.037614154960264566,0.21206765323877336,0.010992375201188708,0.6157936844615135,0.024488746484617224
hermite_10_L2,10,kNN,0.7027389531200507,0.038705781821155076,0.4181354795802716,0.06130974356320401,0.32101480836236934,0.05959722081748663,0.4465586891743546,0.03833828141865237,0.5258928571428572,0.07173174746306067,0.7951219512195122,0.03277465555515881,0.39068048159594676,0.03538716334483528,0.7415630550621669,0.021628661287871907,0.1425226708597389,0.008410356049266505,0.6812265172741675,0.0993344718426706
chebyshev_50_raw,50,kNN,0.7027211355717453,0.03087819285766922,0.4045861967646446,0.03645761696896217,0.3200665188470066,0.07053443624993029,0.4374554170017846,0.03776583997414184,0.65,0.05516800767015952,0.6700665188470066,0.04822637646392393,0.3306951219822192,0.033994347250791576,0.6660746003552398,0.03937129678755785,0.1450126633292766,0.00415175235113578,0.6420359932874566,0.08079272598990364
hermite_10_raw,10,XGBoost,0.7010631137155527,0.039260539871150246,0.392527903779108,0.05428723712101716,0.28022846056382644,0.0758421196583709,0.41407984396824393,0.04283662673776179,0.6276785714285714,0.1000504762063412,0.652549889135255,0.06896266388278804,0.31206069898835864,0.03634196484000509,0.6476021314387211,0.044850342030796804,0.18709217756986618,0.009387169707488529,0.5557732763489642,0.02086242597743205
laguerre_30_L2,30,LogisticRegression,0.6832079505859994,0.02851106474871367,0.40394253783050205,0.050765465597243764,0.2769916059550206,0.048916898990620995,0.4224036284743239,0.04130782605803,0.44107142857142856,0.08658617402841992,0.835920177383592,0.0966835501893146,0.4253102263489022,0.07868028271537438,0.7573712255772647,0.06318321297658837,0.14920822153147423,0.004118415385520156,0.47235264786604325,0.009929565132861447
laguerre_30_raw,30,SVM_RBF,0.681196547355084,0.030151188648773614,0.3724504317875167,0.049105418315327866,0.2323309312638581,0.09416172952664642,0.39663228389911015,0.03634142218602662,0.69375,0.12542798048275294,0.5385809312638581,0.1996535583061788,0.2844991302488563,0.04516962940955956,0.569449378330373,0.13695096587227898,0.15150914328251497,0.005253201270873365,0.4763618827870517,0.015879088559447103
laguerre_40_raw,40,LogisticRegression,0.6797671840354766,0.028994053909148883,0.3580592623465425,0.03115826289905493,0.18283972125435538,0.04833681231416681,0.3675315293149187,0.015354140337440305,0.6535714285714286,0.24703456660456583,0.5292682926829269,0.2700452188688445,0.30076138839914124,0.10166288212330626,0.5539964476021314,0.16803932970542876,0.2305913182674896,0.03799967939361507,0.6509628501041015,0.08173022806730242
laguerre_30_raw,30,LogisticRegression,0.6794623059866962,0.03223002325685559,0.3876686140252014,0.040967121650564424,0.24518530250237566,0.04937386435698108,0.3953526227511101,0.022747458414901774,0.6928571428571428,0.09469712430414096,0.5523281596452329,0.06148702640475213,0.27782878072202394,0.01361937331358644,0.5802841918294849,0.03373271505296835,0.2466481107398538,0.0020272172593290842,0.6854307685064711,0.004168397507320263
laguerre_30_L2,30,RandomForest,0.6789812321824517,0.03039409559432291,0.3589085805268026,0.023844152863247703,0.26757800126702574,0.0389765505016362,0.40999240630036465,0.02529726102952018,0.5258928571428572,0.048804079254990966,0.7416851441241685,0.03970891167971477,0.337689813036273,0.02707191012522315,0.6987566607460035,0.026783394240609913,0.1635125222114501,0.01706539091898149,0.5114096179635887,0.057777071615133395
laguerre_30_raw,30,XGBoost,0.6774766392144441,0.03719688023914308,0.37144726823819224,0.04935070403334734,0.24987131770668358,0.05271971101193558,0.39884928058256713,0.02886310125518774,0.5973214285714286,0.08823287992451134,0.652549889135255,0.07950753560201547,0.30289550645837326,0.03144868331074683,0.6415630550621669,0.05059171120896991,0.20080056488513948,0.020050428213580006,0.5891416692486618,0.04430576608333543
laguerre_50_L2,50,XGBoost,0.6763630424453595,0.025535214902675483,0.3992594891580727,0.03503711159712214,0.25529379157427934,0.02931870316135908,0.40301029558216017,0.018872517485018527,0.5125,0.08597018678514674,0.7427937915742794,0.09003054657970405,0.3426157934974024,0.04842169634331418,0.6969804618117229,0.056225729310119314,0.18316299021244048,0.028197772228357006,0.5529395957091484,0.05915837653534063
laguerre_50_raw,50,LogisticRegression,0.6760017421602786,0.023531547317000513,0.37503047279143037,0.03559434652536469,0.22001504592968013,0.03348126058480395,0.3872449488614048,0.012393090666820051,0.8089285714285713,0.045952997775282806,0.4110864745011087,0.05181284677396892,0.254912492794226,0.01100337909122166,0.49023090586145646,0.0349369295250016,0.20260344283712053,0.047830808527288333,0.5904153599191702,0.10350343743631181
hermite_10_raw,10,kNN,0.6743565885334177,0.032032562301995804,0.3481626637282047,0.040594882123170015,0.2436549730757048,0.0397279611228458,0.39552261169506514,0.02099430226737462,0.6294642857142857,0.07293184973120742,0.6141906873614191,0.06798900945498969,0.29021413437537746,0.020298679119602384,0.6172291296625222,0.042942157739739195,0.1502861494310844,0.006927077282594934,0.6522348471532591,0.11760312608064762
laguerre_40_raw,40,SVM_RBF,0.6735171840354768,0.027407474161779768,0.34693821739867414,0.022776235330666087,0.24128325942350332,0.03924585467971073,0.39524083418780787,0.019976256787937925,0.60625,0.07427965672799063,0.6350332594235033,0.08593396483167702,0.2975066586049576,0.03399948480909836,0.6293072824156305,0.05609371344438118,0.15287099941589846,0.0023230013328447647,0.47995013652477886,0.008097017087861418
laguerre_50_L2,50,SVM_RBF,0.6720026924295217,0.029204677649914773,0.37399878060334235,0.041246191903237465,0.10732103262591068,0.0849552695647867,0.24139259984454733,0.12345501620503074,0.33392857142857146,0.3403596204043806,0.7733924611973393,0.3205621932164205,0.37087950963034877,0.12039636708621891,0.685968028419183,0.19193690389786777,0.158458330365052,0.001404508650651403,0.4964447133702986,0.003836194069787285
laguerre_10_L2,10,XGBoost,0.6711316122901488,0.017543858939519305,0.36227397888176127,0.018838175971152706,0.22738557174532786,0.04781300305981898,0.38678613105272447,0.023428615704151036,0.6169642857142856,0.1181101481083137,0.6104212860310422,0.11015317344233605,0.28733504923676434,0.028067010505094428,0.6117229129662523,0.06742385022456818,0.17463041394948958,0.020445219261490843,0.5312559726467868,0.0448931193299959
laguerre_40_L2,40,XGBoost,0.6706228222996515,0.017560752233317756,0.35347862890260207,0.024149234749331942,0.25123139056065885,0.03693619688817885,0.398592778041086,0.023902827698802833,0.5017857142857143,0.0733617369235792,0.7494456762749445,0.05272004286807691,0.33427305683333797,0.019420984063842756,0.7001776198934281,0.03022207111739947,0.22167206257581712,0.010686395509055794,0.6354143612240889,0.023205190464684486
laguerre_10_L2,10,RandomForest,0.6696349382324992,0.021398768276926612,0.375646424213548,0.022864568240140912,0.2393748020272411,0.036387071217010805,0.3929151315255379,0.01780147607373578,0.6526785714285714,0.08348731522046379,0.5866962305986696,0.06576895200265775,0.2827527368747005,0.01475632270549087,0.599822380106572,0.0382426258996949,0.169110741651277,0.02103114975671864,0.5247005769212861,0.04170306862358564
laguerre_40_raw,40,XGBoost,0.6696289990497307,0.03413161980496823,0.36433053149885664,0.040125571322201875,0.2485904339562876,0.04929146922283644,0.39755559659618545,0.026468165053110542,0.5714285714285714,0.07840440400190174,0.6771618625277162,0.05774623783812792,0.3075846616325449,0.026973520543445723,0.6561278863232682,0.03548646134127369,0.22130508869886398,0.009344931610398528,0.6341007286021887,0.02072282755208562
laguerre_50_raw,50,XGBoost,0.6696072220462466,0.02519025244984177,0.35328423915668894,0.027242488558410057,0.22239269876464993,0.038642715286943644,0.3870241807245086,0.016304457381348197,0.7330357142857142,0.09396941444076437,0.4893569844789357,0.09431571984447179,0.2652228441616304,0.019809326602841522,0.5378330373001776,0.05891461438031356,0.22503095865249634,0.0031037170090215957,0.6413033546975528,0.006313838143018146
laguerre_10_L2,10,kNN,0.6689390639847957,0.020031313190061427,0.3649748034998653,0.0287364318888919,0.238232499208109,0.04733644096258018,0.39117196769641466,0.024839765728842823,0.6142857142857143,0.10213147899774863,0.6239467849223946,0.07578695372547166,0.2904019022904709,0.018453254089324675,0.62202486678508,0.04333666565112783,0.15109928809851297,0.003012234788949269,0.7631316615691295,0.19044465341574304
laguerre_50_L2,50,RandomForest,0.6674819844789357,0.01901959912601397,0.3991527933023087,0.031347736015622026,0.24012511878365533,0.03791793544454708,0.39443289418715244,0.02207084680206568,0.5321428571428571,0.09700737517839697,0.7079822616407982,0.10853451551856585,0.3234136227139521,0.047629071788378746,0.6730017761989343,0.06916515507808409,0.14963708590448616,0.009037246148144945,0.4799051887892595,0.02189365757079887
laguerre_10_L2,10,LogisticRegression,0.6667960088691796,0.03896744840547949,0.37798110727063666,0.06826629458541657,0.13388897687678175,0.05051021291932761,0.357316201791464,0.017263942786273877,0.7946428571428571,0.05816910799313116,0.3392461197339246,0.07774246144747793,0.2310460144014635,0.015335527832193727,0.42984014209591476,0.05400475666544169,0.22748882203469423,0.03656939937160634,0.6445115329088388,0.0790754955932532
laguerre_30_L2,30,SVM_RBF,0.6637402993348116,0.04369406000036196,0.3560823136257784,0.03596124153552562,0.19073091542603737,0.09697265377984025,0.339576657154141,0.08654852226297144,0.3732142857142857,0.17291641053992998,0.8175166297117518,0.13641139898667415,0.38087129830641986,0.08841827479386183,0.7291296625222025,0.08302133607093051,0.15285017666986092,0.0042535943658922075,0.48234666314191255,0.011957534193669014
hermite_50_L2,50,LogisticRegression,0.661411149825784,0.030907210281991657,0.3319682315399614,0.03130945276696385,0.22675997782705098,0.056397392350145875,0.3846473535144537,0.032931886521312945,0.55625,0.08543792252531762,0.670509977827051,0.053513983558461056,0.2959857100250928,0.02331456402674186,0.6477797513321492,0.03184028915983533,0.23797096499448314,0.002940405089226449,0.6747373426346994,0.0121537118974959
laguerre_30_L2,30,GaussianNB,0.6608182214127336,0.027733379116274093,0.3513073041475635,0.04431556361047073,0.15392777953753567,0.0386402681159756,0.2912733768931389,0.04488803375168038,0.20714285714285716,0.033087957404017376,0.9467849223946786,0.01214462433492607,0.495448381133305,0.09132192272479492,0.7996447602131439,0.01333924217088356,0.19987259082966566,0.013586526202909396,5.118139047630125,0.6629935753200487
laguerre_20_L2,20,LogisticRegression,0.66062123851758,0.052142683339887315,0.356717751016278,0.055802805175848146,0.23340394361735822,0.08034984951884326,0.39658369492601053,0.04903533760995661,0.48839285714285713,0.1114423386387321,0.7450110864745011,0.15428223369195487,0.3623102396834193,0.10683695055488994,0.6939609236234459,0.10498806581122207,0.24332228078926957,0.0018343237651380262,0.6793536365567211,0.0036367110746147436
laguerre_50_raw,50,SVM_RBF,0.6601164079822617,0.08489295707646631,0.3522509664744676,0.09136404503975891,0.06558837503959453,0.11581021087822874,0.34858522943214415,0.03435254904616521,0.9267857142857142,0.11903273716506231,0.13880266075388029,0.22163634407160457,0.2179493129988813,0.035955777214341254,0.2955595026642984,0.1553521529819949,0.15773076675978492,0.0029101103142342225,0.49394176621713404,0.008914837997760166
hermite_40_L2,40,LogisticRegression,0.6581782546721571,0.029586336048213948,0.33651569877514403,0.0334802287921742,0.258067389927146,0.057032478309891776,0.4022035254843921,0.030345580949531714,0.6294642857142857,0.07496810546315473,0.6286031042128604,0.047661812772809606,0.2965357767019697,0.02040504899930409,0.6287744227353464,0.03067337796800148,0.17805945535528295,0.041476405743252336,0.5376263905523213,0.09233170427684768
hermite_50_L2,50,SVM_RBF,0.6576358093126385,0.035733208889238255,0.3398186263277311,0.03626802579333234,0.13335840988280015,0.10419452097685654,0.3084862971354371,0.11687193450140201,0.5482142857142858,0.33107226331635664,0.5851441241685145,0.3337672506732538,0.2977136106728172,0.1020027300142518,0.5777975133214921,0.20575313791677804,0.15782635389392907,0.001690439940572065,0.4951753907368291,0.006870395297330637
laguerre_40_L2,40,SVM_RBF,0.6569231073804245,0.016767850530144568,0.3532601832887031,0.028873588045840403,0.20171246436490337,0.06293849872796893,0.37278880328328906,0.0320885760197745,0.5241071428571429,0.1380676542648386,0.6776053215077605,0.1615270546752301,0.3016380794578416,0.04510892684240035,0.647069271758437,0.10455981579171361,0.15462772024943014,0.0021109415878159126,0.4855991758961732,0.006255071384561907
hermite_50_raw,50,SVM_RBF,0.6523974501108648,0.12745118043232792,0.3358339593585808,0.07577288007904316,0.19214642065251825,0.10493283263370502,0.3580179324268395,0.09226036311048086,0.6526785714285714,0.25844748684800534,0.5394678492239467,0.26536418458883326,0.29025434654926163,0.07110615332315978,0.5619893428063942,0.1664921628825583,0.1548315587627795,0.003768199330312431,0.4840648803452794,0.012552321622947702
laguerre_50_L2,50,kNN,0.6522648083623693,0.026325891242885334,0.3638853535185689,0.028004366701839357,0.22770826734241364,0.061637838482706965,0.38689872580985746,0.0348495726438072,0.5321428571428571,0.10431112432332597,0.6955654101995565,0.10794403524656437,0.31365784661679535,0.05061308116842368,0.6630550621669627,0.07015948317757101,0.15362639297249242,0.005044102340153003,0.8560023832143158,0.3655587327384826
hermite_50_L2,50,XGBoost,0.6504800839404498,0.017556294417820997,0.30811029904606246,0.029036301179480077,0.21939935064935065,0.032819582000571605,0.3821448583714891,0.01869527449178393,0.5830357142857143,0.06916682034242416,0.6363636363636364,0.05787663547805437,0.28596167868602373,0.015537641900268854,0.6257548845470693,0.03484701326625226,0.2262348085641861,0.012214804461239388,0.6437734396531525,0.026917687541361514
laguerre_10_raw,10,SVM_RBF,0.6502316281279696,0.036485966208036194,0.3164352051112412,0.02995855137779892,0.08587464364903385,0.08111072175401023,0.32017832235568905,0.10206833101135067,0.8098214285714287,0.29351485619128154,0.27605321507760533,0.2998467240433401,0.24827189206349504,0.09042839157776399,0.3822380106571936,0.18465028636271333,0.1587274245354229,0.00103083996530426,0.4966508854017955,0.0031783140028301972
laguerre_40_L2,40,LogisticRegression,0.6490814063984796,0.028658728473213217,0.3531136323852459,0.03667500723361973,0.1999861419068736,0.05164303917332675,0.37083611100012254,0.028775656340349533,0.53125,0.1029478009311189,0.6687361419068736,0.10830350151033495,0.29039472634926533,0.030062408780419252,0.6413854351687389,0.0693776927291046,0.23005443984048152,0.027118080808387585,0.6517162148440842,0.05977013250680128
laguerre_10_L2,10,SVM_RBF,0.6488240418118466,0.05321054069986431,0.36094473197895666,0.06923366660003111,0.1282071586949636,0.044529109815078,0.3562751021746914,0.014812305003081101,0.8071428571428572,0.06905788101082465,0.3210643015521064,0.09436059631746223,0.22966761870160202,0.01739690838851041,0.4177619893428064,0.06355715341612184,0.15804423736189713,0.0013381728552092642,0.49428771262655724,0.004344822915073727
hermite_40_raw,40,LogisticRegression,0.6473907190370605,0.03815394325416309,0.29832363190785904,0.0319829847684122,0.2276805511561609,0.06353775804587677,0.3889181867992394,0.029049025459226743,0.6946428571428571,0.07747247335011402,0.5330376940133037,0.0677572170912705,0.2712193830734481,0.02437542449348483,0.5651865008880994,0.04624792127760825,0.201885275121775,0.04558700035152249,0.5929975162634598,0.1010659455235014
hermite_20_raw,20,SVM_RBF,0.642649271460247,0.08954759523846278,0.31867935069381054,0.07722873726008567,0.11635452961672474,0.12497957885939757,0.36148965347605017,0.03473165408310747,0.8919642857142858,0.11743325044746736,0.224390243902439,0.22937972601018516,0.22994738450853508,0.035137343816163735,0.3571936056838366,0.1619135206648835,0.1583457522544939,0.0017402048139125489,0.4954016131169895,0.005389798713598593
laguerre_40_L2,40,RandomForest,0.6403399192271144,0.016855399256493767,0.32372142989251546,0.02700952315652605,0.21610904339562875,0.04018077087601643,0.38197902698257546,0.01921739337153859,0.5883928571428572,0.08495968264851843,0.6277161862527716,0.09991477345313457,0.2872145117991584,0.028558718584203197,0.6198934280639431,0.06486842356330294,0.16695751849199664,0.01624297519657865,0.5152262939116448,0.03687859788618161
