source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016
100734064176680704,0,0.5553133625749797,-0.7508230906771372,0.3378741329992319,-0.11273503514748694,0.018278439990035398,0.00040590607984753666,-0.0007922408138046793,-0.007613614717805767,0.01264152514723605,-0.013343111916459927,0.013919461345453556,-0.007122536111458604,0.004078049808379942,0.004037971623513889,-0.0010054814611551387,0.0037731173277190232,0.0005149935340497261
101096662495962240,0,0.5679014424042678,-0.7482449723864495,0.3248872084763522,-0.08354822312431916,0.005838511222412977,0.0063245584881388055,0.014092541491073043,-0.026303285294935124,0.03832649552507938,-0.0345287630844772,0.032681854760434254,-0.01543582740546608,0.007467314616835709,0.005463830152415157,-0.006209359275399677,0.00505437891309305,-0.0019018791855534936
102622917779071744,0,0.5651339947158007,-0.7571836659345186,0.31053008868991333,-0.08378154786863533,-0.02239132030814645,0.013846492490578472,-0.02613956137490632,-0.0111920196070921,-0.00924732430500456,-0.021871437121417633,-0.010829064631023448,-0.012889468279020159,-0.02465094190019242,0.002811905236133466,-0.025487457688272527,0.00522177708829467,-0.014380985969381066
102803104542235008,0,0.5291130024474608,-0.7479623715773089,0.37150962282365035,-0.14268027206836348,0.03869468504052186,-0.0034988058606286055,-0.005528657262208186,0.0037392681426421438,-0.0013875758835559728,-0.004400697526192327,0.007653359021547883,-0.011117426907838488,0.010628810022854146,-0.007617263494180579,0.012080430823713073,-0.005708463994932938,0.010373655121693576
107344877838785408,1,0.6145925010578128,-0.7254942180800342,0.2949964566662381,-0.07923613609702582,0.0054570007974138164,0.0025855929742622055,0.00917085327504137,-0.02142463839601398,0.026957972176259597,-0.024786742205615084,0.017807038613721005,-0.007681677354520632,-0.002815985825543903,0.008581272754100198,-0.010736995754403438,0.00903185674944075,-0.007596016138748389
107585292928397568,0,0.5609250945813924,-0.7554306561555405,0.32348903319175665,-0.0919124605929652,-0.003745786145748277,0.010283860565937478,-0.0063642123956397,-0.012873402292976528,0.01532198557876174,-0.021400262484520663,0.013849267197015278,-0.009505769730615905,-0.0024135487604290415,0.0069640788333584815,-0.010151089982854541,0.008616210566032352,-0.007873179354594119
108002248353357312,0,0.5829718113456362,-0.7522341911221491,0.2948311902207039,-0.057309996424587124,-0.02503802014664122,0.02115090912416527,-0.003365462794319145,-0.02004399700886424,0.027495510652372716,-0.03063013011051802,0.02272134519594424,-0.012219839182509785,-0.0007159805385962937,0.008060857479815218,-0.009486674279425096,0.007729045563642787,-0.003918385007312433
115962815619380096,0,0.6327432149075255,-0.7336923264066689,0.22914997840899742,-0.005768907695988034,-0.05399695365843828,0.03131850667364395,-0.01133562510454212,-0.020694331851960786,0.0243681108296112,-0.03638507768336738,0.020945684091785023,-0.017578450728510005,-0.010793283373609928,0.014913292758101736,-0.02782257105015013,0.016787233977866578,-0.016586722424435627
116691791828603136,0,0.5713420699780306,-0.7532083991219649,0.3078834986304666,-0.08624077137245688,-0.01677636019275832,0.023864783758228664,-0.03642892204371882,0.016090029261694328,-0.0252228577116456,0.007303934660102244,-0.01913646286330198,0.003606755078920646,-0.01680141035668182,0.005260613409224651,-0.012333731392216645,0.003775272578165143,-0.005797383819503214
120129277493243008,0,0.609404181581218,-0.7349743080347789,0.28892133985924046,-0.0641684202409679,0.004137809730287598,0.009207597736657391,0.004523740276525568,-0.00598747216117537,0.014990841477164098,-0.011294353252947973,0.015018531143044838,-0.009151934829719958,0.004954329052794399,0.00010719397636178007,2.216777393030005e-05,-0.001098459064513527,0.0007758481633686924
