source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
217062978512976000,0,7.387453300601377e-16,1.7382307738336998e-14,3.1202873512697795e-15,2.4339128550895554e-14,1.6581978324992914e-15,7.667942569629717e-15,2.354023425439193e-16,7.671446688543809e-16,8.956657799971081e-18,2.239445627107588e-17
218951870771462144,0,-2.50168757987865e-15,7.592005746449268e-15,-1.0698118318796784e-14,1.0693975774512122e-14,-5.699589031227372e-15,3.3781054200032553e-15,-8.087974809338866e-16,3.3811164692863484e-16,-3.0727656774971894e-17,9.856482898582154e-18
219511728348315520,0,7.75249122269254e-15,-2.5074864317201345e-13,3.3326558058034064e-14,-3.541450046930359e-13,1.7987290832026086e-14,-1.1258061048913395e-13,2.590113330457276e-15,-1.1364177675561351e-14,9.989145705771397e-17,-3.346579900586333e-16
220091342774317056,1,-3.2274692528990197e-16,-3.1639752316816825e-14,-1.3627729176822349e-15,-4.49975609271107e-14,-6.979596937392287e-16,-1.4407303411346428e-14,-9.508474953968659e-17,-1.4649216803512143e-15,-3.47296192055131e-18,-4.345990879896613e-17
220172981513287936,0,-2.7290878735988343e-15,-2.7542859241849117e-14,-1.1775004184633177e-14,-3.906495506836409e-14,-6.290410267772433e-15,-1.2499220466474838e-14,-8.934917548086627e-16,-1.2715051009772818e-15,-3.3952366672189045e-17,-3.776892927192607e-17
221005208733887488,0,1.9960002136846632e-15,-4.2835589986253274e-14,8.437929174307058e-15,-6.041728379392301e-14,4.4974278382740794e-15,-1.9189914880774653e-14,6.404589241030928e-16,-1.935892222684468e-15,2.444633171924394e-17,-5.698481893243698e-17
221190923119953536,0,-9.937681408927104e-16,-3.438715840627641e-14,-4.301665310816127e-15,-4.8820237989298794e-14,-2.271962838628682e-15,-1.562229083283423e-14,-3.174893256279584e-16,-1.5884545792046617e-15,-1.1841672995460847e-17,-4.7137916354488534e-17
221375331836119552,0,-3.4661264135074405e-15,2.314166298179197e-14,-1.4864280451350196e-14,3.2418290458914235e-14,-7.933569149595551e-15,1.0204717347805523e-14,-1.1284432548225158e-15,1.0191516537353214e-15,-4.299484340237556e-17,2.967267756776056e-17
225573267233289600,0,-1.1349239081263203e-15,-2.846470029683505e-14,-4.83037212234698e-15,-4.0118717572990754e-14,-2.5453831604794458e-15,-1.2733920772733123e-14,-3.571598532322216e-16,-1.2837335949824196e-15,-1.3426693430491401e-17,-3.7761917567088814e-17
232217547284544896,0,-1.2428451701070243e-15,-3.8077160192642415e-14,-5.420593398011303e-15,-5.4154627887749575e-14,-2.897828041962898e-15,-1.7359668264942057e-14,-4.1103246748531387e-16,-1.7683559550493006e-15,-1.559059441470975e-17,-5.258186680157308e-17
234507383322003072,0,1.7581943379550663e-15,-7.968818044119275e-16,7.402356363006783e-15,-1.3215252335727263e-15,3.914407584818012e-15,-4.897446701971959e-16,5.529677872230584e-16,-5.680987785642626e-17,2.0944189995951272e-17,-1.8968771360766776e-18
234861632224343424,0,1.7162675709548165e-14,-5.586308035345418e-13,7.346563866167096e-14,-7.883532529621676e-13,3.9515886041941697e-14,-2.5044823280776683e-13,5.677868625452565e-15,-2.5266384510329594e-14,2.186870463996582e-16,-7.436502497475076e-16
