source_id,y,c000,c001
368884712306195584,0,0.5320822112876722,-0.8466926953926207
369573831218501376,0,0.5318665256813719,-0.8468281991405497
369576820516013824,0,0.5157947258073349,-0.8567122042024009
369621277722573568,0,0.5282148204076662,-0.849110772220973
371004673803838080,0,0.5298328806310838,-0.8481020685048278
371711041304831616,0,0.529034843510449,-0.8486001027291209
374540943716955392,0,0.5638980676629706,-0.8258443977444953
380338531092183424,0,0.5411736655018741,-0.8409108536386397
380384779299991424,1,0.5685227003077793,-0.8226675751691879
381370731998505472,0,0.5138655715484225,-0.857870721249544
382086995098288896,0,0.5306061312517162,-0.8476185070408069
382781542850500352,0,0.5159804173688736,-0.8566003787600395
384250868341348352,0,0.5183807573316754,-0.855149922778596
387470410185960192,1,0.5364919211024974,-0.8439054559556727
387533868326227456,0,0.5241585711717934,-0.8516206856735833
387661209812972928,0,0.5206426687151162,-0.8537746842775333
387992437690797696,0,0.5322155957757839,-0.8466088586903797
392840562417338112,0,0.5804028382192954,-0.8143295066414985
392942881419391872,0,0.5217926853020655,-0.8530723261044516
393589879591384576,0,0.5615867645508246,-0.8274178544612973
394843322846749824,0,0.562391401243881,-0.8268711579242223
394991241522199040,0,0.5603644394250237,-0.8282461560598269
395157267782903808,0,0.5634347551704452,-0.8261605634899433
400211958948711552,0,0.5279002860245348,-0.8493063569850483
401413450281523584,0,0.5163710065481983,-0.8563649827009513
403769330040790528,0,0.5447379417847158,-0.8386063288457531
404958378847936000,0,0.6498314623437818,-0.7600783318501734
404959035980962944,1,0.6255632883072777,-0.7801734245167452
407102392163968000,0,0.5883599693273097,-0.8085991259537493
407322745461965056,0,0.617105136405918,-0.7868807092701112
408127652396870400,1,0.6067380372989459,-0.7949018518626201
416348224099839104,0,0.5439615351200464,-0.8391101526675998
416403783797286784,1,0.5600615242314512,-0.8284510179096551
417343419561896960,0,0.5764051530661306,-0.8171640591208172
419587969475052160,0,0.5545983045227253,-0.8321182131287108
421328839978415616,0,0.5963388710809888,-0.8027328016456358
423505288886486272,0,0.6093298040022201,-0.7929168871670068
433769779680224256,0,0.5497630157390184,-0.8353206728709279
434851149371030272,0,0.5885821314950096,-0.8084374276867636
435211617384833536,0,0.5771574995739076,-0.8166328555021497
438686001110484352,0,0.6035753953412126,-0.7973059275702764
441838202167403776,0,0.6421799411532051,-0.7665539271182856
455558286215251840,0,0.593110382838056,-0.8051211547150494
456417279675979008,0,0.5959984421280927,-0.8029855895225557
488017140776849664,0,0.5626361457843807,-0.8267046434228472
503632542352021376,0,0.553932834030793,-0.8325613583289908
504485110543295616,0,0.6182948769435856,-0.7859462100839448
505063728541561344,0,0.5875939470475181,-0.8091559512189961
548172280923344000,0,0.6429196531624326,-0.7659336260913849
551708207239316352,0,0.5788577864966526,-0.8154285149614254
552891694067107328,0,0.5643482412738449,-0.8255368329584806
553641320479547520,0,0.5248969755294174,-0.8511657682731785
557301216730452864,0,0.520775808243697,-0.8536934798556941
568173114690199040,0,0.5908580132402589,-0.8067755624644154
569988137807051136,0,0.539591744014818,-0.8419268078586446
577615106369494528,0,0.6178202180343184,-0.786319386882981
577763368640517760,0,0.4969563864531814,-0.8677755181862394
577999175230073728,0,0.5374454322404908,-0.8432985280218579
578986163009656320,0,0.5244808319039561,-0.8514222553852666
580372234855320064,0,0.5074349378333475,-0.8616900741369062
585028765383068288,1,0.664580317831841,-0.7472168367686379
586043309672965888,0,0.5317177074296499,-0.8469216490359407
587484528898551552,0,0.5146116126065994,-0.857423400759762
587900900208157568,1,0.6776938383803603,-0.7353441788858426
