source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008
235323736345986176,0,0.5972083307578965,-0.731648899868902,0.31147558256914903,-0.02213226181408928,-0.07554920634823624,0.056919587085859175,-0.03262216806882585,-0.004470902292587664,0.022214964629730303
236173899353193472,0,0.5790960927545918,-0.7328811221476135,0.3153640111420422,-0.0023743518942435414,-0.11775835107142951,0.08987677954025465,-0.0544613894820839,-0.020036717114325867,0.05254047355017028
236895144624064640,0,0.47140757501424657,-0.7220628417719734,0.4642680120723606,-0.19465184431031293,0.05042073260265945,-0.0065689718405807195,0.00400355005256538,-0.009737459074572389,0.0164248298273674
237133566847520000,0,0.5531432601532218,-0.740104613990968,0.3541866301489127,-0.04496988814107412,-0.09065816976732205,0.07440095032655686,-0.04804235257048167,-0.03113357365932278,0.0421362323460449
237331822538478592,0,0.5312257476112917,-0.7401482932628138,0.39231032702197244,-0.09894885974215317,-0.038272018445146466,0.03671138916025918,-0.019362824105393098,-0.03271649731856863,0.0449853073628994
238611138677074560,0,0.6190401923113927,-0.7152246506707589,0.3106013220784736,-0.004478884478789154,-0.034842781509298044,0.06790789157313674,-0.0013829761297604476,0.0360319616762308,0.040298655640955104
239183090879100160,0,0.45519176073388645,-0.7219859472538485,0.473943327800589,-0.20456510747818857,0.04440814593184883,-0.010036502448641038,-0.002383126060784046,-0.03384609924545841,0.042936455759961405
239492156726524544,1,0.494984701238849,-0.7138239389773228,0.4564079948471329,-0.1870632250745297,0.042041936662842457,0.009488058345810266,-0.009736807164599183,0.0034034697541958352,0.013441913444804976
240035968305378176,0,0.4842465973074833,-0.7315374934366751,0.45033429398064184,-0.15889488334416327,0.00338600519466547,0.03171828228190922,-0.023169935657968023,-0.008057535313588594,0.026273259194377854
240432239167960320,0,0.5243156847637833,-0.7357746199501253,0.40850568922483066,-0.0900691318450423,-0.03390164535144496,0.06880130459109718,-0.02290315510206306,0.00043300059311340096,0.0482881106841514
240978868246214400,0,0.49501373772139007,-0.7279042525264581,0.4434184520065327,-0.16500040839197405,0.027484572757673922,0.013560848107515318,-0.010334859845215054,-0.0033567396063277828,0.014641205610785411
242105008671742976,0,0.5398080738345644,-0.7455885963784161,0.365064779239614,-0.0778956787107267,-0.08000324565297531,0.05569587766270665,-0.05653134799556817,-0.018872468239286382,0.017616614406279672
242734753958329728,0,0.5852726153068999,-0.7203351057352702,0.3483474927369074,-0.11015549887714388,0.02979627469424724,-0.010592707104253573,-0.017901996818549634,0.04061684609447783,-0.04607448840748156
247823740446444416,0,0.6674588173275382,-0.6954476163494687,0.24397986145350287,-0.025361096567699297,-0.047872156226126394,0.0029306801034766107,-0.05281451783626552,-0.0003196832517108265,-0.07478084214765965
252329740960393984,0,0.5811544871503398,-0.7321383762351839,0.3373821420017948,-0.040915149051762974,-0.06666770498130244,0.06580039865632292,-0.04127383289643379,0.006031158090644318,0.014762162592406975
254631847728048384,0,0.6476534434479441,-0.708983169756627,0.27190937432159445,-0.020184647275872193,-0.04730452401753216,0.025663608046379686,-0.016059808647018954,-0.008897562639782773,0.017672903470083875
275533323251882496,0,0.650474247205604,-0.7098598663298901,0.2389738171510568,0.024189791921141915,-0.10000610052299005,0.05857768875141934,-0.03868672621556556,-0.012932277040817643,0.013860744693831193
282512988705189888,0,0.5378731857417114,-0.733083603761947,0.3969435103905947,-0.11985105846262686,0.001578464051127656,0.028323841215334288,-0.019382059802685637,0.012021427851553683,0.005246789485208437
287317953300908672,0,0.508004074273761,-0.737724524165328,0.42021400230641764,-0.13348473063584376,-0.019342531478735873,0.03688185692320861,-0.038475018759638525,-0.005694424522190962,0.007017655284663688
294818409307323904,0,0.4153659257833139,-0.6931152520751593,0.5083629131436211,-0.27155573058286764,0.11240276923089587,-0.035212394482562984,-0.006218692274325633,0.01849074196386282,-0.025142669682203286
295620885292213248,0,0.4933355221622902,-0.731073357955364,0.4456687757630457,-0.13526485337942507,0.0014460309924204976,0.055713379727402,-0.012406266966932318,0.010241286130019511,0.043240010671910016
300019923940638336,0,0.4735573655417897,-0.7302318453349178,0.462724342509062,-0.1345287153219292,-0.009806357779571341,0.08397694610394792,-0.023839876301141438,0.03276798716047617,0.038764782842404436
304311150320629376,0,0.4605543020314634,-0.7300633647348274,0.47002534261613027,-0.1719406579496468,0.008311337231050833,0.033700249314802665,-0.015406830652427221,-0.023101753282231605,0.0493351723306202
