source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013
199210757970191744,0,0.6725882284797209,-0.6893864536818844,0.24609176924401485,0.0009791638181412044,-0.04974040936876107,0.04550302250353495,-0.012292996832922273,0.020447301066935448,0.016961168675805563,-0.021711936201201473,0.06135437188755648,-0.04151264289448646,0.021108594631726346,-0.0017637494793695464
201146826149598464,0,0.5103822552661816,-0.7290038544756473,0.4275921297515946,-0.14530937223111667,0.020719180981314173,0.01943158240261165,-0.011799187136351212,0.007511247337601699,0.013491625470626255,-0.02211014163627845,0.03677606393088727,-0.03173158231676439,0.008180484017542062,0.003715540626452768
205078336132788352,0,0.580051193851285,-0.7272571743608204,0.331145321478558,-0.029060835120083842,-0.0819794193849252,0.07873016805340004,-0.056958589174518216,0.007016248549276073,0.00738441716628476,-0.053803650926345196,0.04703536212297205,-0.05044716198680789,0.002204304633268395,0.014554130587876048
206657161813612288,0,0.5739142390779425,-0.7282364569588039,0.35844336391746956,-0.09022480377289961,-0.016165554649136403,0.019533118893098042,-0.022785026986504375,-0.006832258845484455,-0.014906461569789621,-0.023156196661422195,-0.0012665885261764335,-0.03225595594744544,-0.02351907290963973,0.010470611699886253
217062978512976000,0,0.5626180770930439,-0.71832296384536,0.3835381086767801,-0.06635216159864925,0.00882091614398866,0.06174190037983466,0.014990922138007925,0.043696632272180035,0.028371821430732948,0.03088299457292619,0.022342974789765113,0.026649584118698298,-0.04504225132384805,0.07034203349486509
218951870771462144,0,0.444346998935451,-0.7082196593533066,0.4754165183976224,-0.252215687430943,0.07922181635917497,-0.04046782612950651,-0.028640077437258,0.011111243830373017,-0.04378491605210507,0.007390734730123424,-0.014761442625850016,-0.010665601873512787,0.004886162802063211,0.012740216042512704
219511728348315520,0,0.6744345414502497,-0.6813127800259076,0.19329549772403531,0.06371950056942412,-0.1185717889566152,0.06299460096039708,-0.03536751999750086,-0.02019903301734637,0.039941397057279754,-0.07810284883313005,0.08583025216272153,-0.058137714445985866,0.014120208254563893,0.03463514232121162
220091342774317056,1,0.7333048731152048,-0.6423069904468727,0.18211231045780552,0.050279723057350116,-0.05873615533599684,0.05138168800945566,-0.024590993661041703,0.024330249000638557,-0.006115814108647246,-0.035102997234180686,0.038987417559850586,-0.05360591382331321,-0.02712174361255437,0.01808955021846802
220172981513287936,0,0.5072306115222283,-0.7182374025825233,0.4328139865258648,-0.1843768183119068,0.05919886811864207,-0.015280346346358525,-0.011565173015833322,0.009654763175873356,-0.018064912274789256,-0.008023564299748978,0.0072167288614447146,-0.030887275442924148,0.005489370952177202,-0.011724451391701978
221005208733887488,0,0.6199208147009537,-0.7089603657655039,0.32013961717859424,-0.07335101965071865,-0.0005895291334047333,-0.0006364094122823492,0.0022828615059301777,-0.007661017356723788,0.018298455740942816,-0.025799032148504937,0.04748338055903584,-0.03268166238673412,0.02664254930905777,0.010294174871944716
221190923119953536,0,0.5112347633897335,-0.723842913126938,0.428813675588527,-0.16403603226354418,0.03424572007376492,0.0048076886498096185,-0.017579088136583633,0.010709872405122693,-0.008996237218843604,-0.012277926701562294,0.024264310697779568,-0.029899428254379645,0.023115000281988943,-0.005756826840341091
221375331836119552,0,0.5901743421743496,-0.7100547312228473,0.35371553759737717,-0.133102936684902,0.03858801135077324,-0.015465605944205334,-0.014763492228724917,0.023681332568672275,-0.03754797479443298,0.015207097374389092,-0.006977947195296376,-0.016063581671884753,0.008583986838712825,-0.012527727566421338
225573267233289600,0,0.5995055446722496,-0.7248900864892538,0.3234897826747401,-0.08134052277368933,-0.023505690860222955,-0.0038996953429355488,-0.02622154968133845,-0.010508145337483139,-0.015355268993236916,-0.025615840001672767,0.0009718096712804672,-0.011889896135577876,-0.029987636545564862,0.023797067665752826
232217547284544896,0,0.5424651011865407,-0.7229331461368929,0.39669856984625335,-0.14199141214254077,0.033995390318173654,-0.001050647329878805,-0.008940858536494747,0.016335004007955786,-0.01128322726497073,-0.012306313593829424,0.03178551525296244,-0.0451616896957802,0.022271997926400628,-0.015482453988225954
234507383322003072,0,0.5199847601050459,-0.7140633721877119,0.43050639725940065,-0.14287136225551728,0.06425739052092169,0.013487926927386857,0.030696418031786854,0.026130684347108486,0.03177198005489446,-0.00010895802546651816,0.06413978752904208,-0.02210751488803886,0.04840781037637233,-0.009481830936973445
234861632224343424,0,0.5175726253645974,-0.7351559786407079,0.4049353387281392,-0.11099444524783388,-0.028365113974657807,0.0387711572545343,-0.023933209520313012,-0.019854684431866384,0.03254628956979758,-0.06267441147786076,0.0599819869022435,-0.05604050511971495,0.01281980916719037,0.01438792844839767
235323736345986176,0,0.5951169875874471,-0.728476626528336,0.30952210123831386,-0.020080184426257374,-0.07705319246360143,0.05987816886308251,-0.03506290480620983,-0.00012521168513773197,0.01877239247644071,-0.046561765503383104,0.052501684536627756,-0.05082771276578137,0.018005213307765576,-0.003734498894922894
236173899353193472,0,0.5705104303460721,-0.7209813608600597,0.30888041596271965,0.00128327685562009,-0.11976893008737284,0.09434884882083215,-0.05905175216349843,-0.011831865468455736,0.04469567858394791,-0.09445877871845319,0.10159370581538135,-0.09476545415867879,0.04674032366533921,0.003868959961971562
236895144624064640,0,0.4710598469811603,-0.7215984416385932,0.46366344800833825,-0.19446136295738098,0.04979962303218345,-0.006447888074494166,0.003139123674918801,-0.009569438653220661,0.015272512122252375,-0.017147720034645934,0.02481233757993649,-0.013173017521896877,-0.0007827452208828521,0.025674925714767968
237133566847520000,0,0.5493606865375334,-0.734353295020043,0.35112382720532387,-0.04259668616640956,-0.09139296457114213,0.07720388389826566,-0.04966800101089148,-0.026386267790680627,0.03928609006174618,-0.08160921127753708,0.0613707980402763,-0.05761449857641485,-0.007139585932616227,0.03176721799026563
237331822538478592,0,0.5282472483543093,-0.7353761903046567,0.3890919787389929,-0.09620169501918398,-0.040238762299261176,0.040065953798711716,-0.02242001869495248,-0.027657993370152286,0.04056947845065946,-0.06948841226839493,0.06878675518900935,-0.05767941238702652,0.018769060893869798,0.012327888865270099
238611138677074560,0,0.6164514353267808,-0.7124618579240654,0.3081420410896379,-0.004300308210293584,-0.037047323834109296,0.06790862727826368,-0.004785273706338542,0.03625075638891987,0.035631065539712806,-0.01695509227314023,0.08285760185668851,-0.02354303491987005,0.011819008213507686,0.03127655807040218
239183090879100160,0,0.45171247609984455,-0.715413205955352,0.4689233364897827,-0.19938086695412727,0.04090838176698497,-0.003981382895080186,-0.007026801751122922,-0.02535586222481128,0.036466436555744046,-0.06455181363705677,0.07118451630862628,-0.07383538744016381,0.057435433826440584,-0.05293249256844118
239492156726524544,1,0.49472953705679046,-0.7134909322086384,0.4558157588734674,-0.1867867665042223,0.04123532905347606,0.009822472286968711,-0.010889398614187905,0.003868479499455209,0.011905508041500827,-0.01413772465298179,0.027679010592020114,-0.013721970586567172,0.0044284802577103065,0.016433114729612994
