source_id,y,c000,c001,c002,c003,c004,c005
403769330040790528,0,0.46608759376837255,-0.7181833994784863,0.4704184602724234,-0.20512055122518436,0.059607605905662955,0.007343341673081382
404958378847936000,0,0.6175098679368791,-0.7226551871240623,0.3033321127953161,-0.05945133992475782,-0.02988351485019508,-0.0036313347055135
404959035980962944,1,0.5843391143329931,-0.7293132902072059,0.34388350305104387,-0.0878424803489664,-0.020411844743055612,0.016159076624061398
407102392163968000,0,0.5295755741011867,-0.7284432870129137,0.4094583268188349,-0.1433409215534988,0.019183419774533087,0.018690749955215625
407322745461965056,0,0.564543925841895,-0.7199461119759278,0.3733191907275059,-0.14759141574715415,0.038696099941750335,-0.017886288809435057
408127652396870400,1,0.5317050178271011,-0.6969878886121738,0.4381803320338005,-0.1851660683631371,0.07191781036044032,0.006083538778733577
416348224099839104,0,0.46454892737217324,-0.7172032299655842,0.4717610063937873,-0.20778180947418964,0.0638890779587589,-0.0005284125554137236
416403783797286784,1,0.48331963106773856,-0.7159570192302057,0.46867113812557754,-0.17255269495872153,0.06004957911713291,0.02783272602454121
417343419561896960,0,0.5152480202672683,-0.7311303841184195,0.42076550159860016,-0.14939692262070348,0.015925980049259877,0.01873911323743412
419587969475052160,0,0.48907101470460657,-0.7348074648156625,0.4441860022834884,-0.14707573586503125,-0.008241690340175013,0.04321030042124523
421328839978415616,0,0.5430473319300506,-0.7314294288658711,0.39160259056462476,-0.12929800348474937,0.006322549004060541,-0.00022046456145847349
423505288886486272,0,0.5632465338894261,-0.7347505202784362,0.33582108489546386,-0.0025780806453961744,-0.1278593351589847,0.11732245251714027
433769779680224256,0,0.4813104460847302,-0.7322706182801301,0.45332605880986837,-0.1592166821338887,0.0065262166723144355,0.03497051791849805
434851149371030272,0,0.5281506389601753,-0.725960145385067,0.4130413881046176,-0.14952144355730781,0.032422125447283054,0.005265480897397049
435211617384833536,0,0.5180077988654753,-0.7337792603315538,0.41740399135947465,-0.1331778087248456,-0.007365059319885571,0.03491779751739132
438686001110484352,0,0.5540749478683041,-0.7326975438658,0.3821397165509152,-0.09861114049085126,-0.0020881277884883375,0.01989927349374601
441838202167403776,0,0.6056949206387858,-0.7239303431008264,0.32029070622279043,-0.04742175594060549,-0.04748884902581726,0.04436633001853885
455558286215251840,0,0.5464525504246679,-0.742579807847492,0.3692230434594385,-0.0896081203664306,-0.06256409157448649,0.041174051294007724
456417279675979008,0,0.5403291429827713,-0.7286635539681979,0.3999543316164968,-0.12861989558652026,0.013456231977395344,0.020155080337799457
488017140776849664,0,0.4946089252285419,-0.7273267453621841,0.4414504480018548,-0.17322682588569013,0.03819147436182996,0.003632712997113628
503632542352021376,0,0.485485859118662,-0.7304777662984143,0.44891554774988496,-0.16800265663472788,0.02175439152768399,0.021963568490761205
504485110543295616,0,0.568647257030062,-0.7231716785105686,0.371069705979299,-0.12502884352389365,0.018275145415842065,-0.0020251231906939756
505063728541561344,0,0.5363066796814755,-0.7395851887734773,0.3898674516548674,-0.09553138290864766,-0.03735000951036648,0.05358167303479317
548172280923344000,0,0.6081850281268518,-0.7259675302614462,0.2947346717597062,0.005246179951173058,-0.10013262175727762,0.07848264449589165
551708207239316352,0,0.5242228205007936,-0.7395690514279952,0.40312970696004496,-0.10443612163257786,-0.037669364026224686,0.058211747221684304
552891694067107328,0,0.5046721479576608,-0.7393482313914017,0.4249506799896957,-0.1214999683359844,-0.0248425096539328,0.052035976006524785
553641320479547520,0,0.44190632581269146,-0.7172217812821492,0.4879061347866935,-0.2210982094187895,0.058039158341069624,-0.0025213467754892915
557301216730452864,0,0.4362788710637696,-0.7157577553553867,0.49113206662103387,-0.23024383951474872,0.055831138318872736,-0.0033961460538375417
568173114690199040,0,0.537140701943246,-0.7352747236188255,0.3870696897818719,-0.04161916697717048,-0.08153632142005046,0.1124618851200479
569988137807051136,0,0.45422422433244075,-0.709129716580545,0.48054836847511195,-0.22954810326235042,0.08284538703634921,-0.0182475966458901
577615106369494528,0,0.5593301668742894,-0.7119798908529164,0.39250956788126184,-0.160070639260736,0.022910018787331708,-0.004812489266220572
577763368640517760,0,0.39585865664761294,-0.6918474182937965,0.5256027723640672,-0.2775289172942243,0.10452866244901544,-0.020886795653665555
577999175230073728,0,0.46845585059351996,-0.7362406893189475,0.45907724939871253,-0.15236677758972883,-0.026918881058262893,0.061697499543078856
578986163009656320,0,0.44500272127837315,-0.7232211687914625,0.48585719266482513,-0.20377610692560238,0.032973377218461816,0.015955000584864522
580372234855320064,0,0.4093899593876678,-0.6956372890735877,0.5132332476390645,-0.2697624211463976,0.10637828610251698,-0.03149846192906782
585028765383068288,1,0.6150778590756596,-0.6919455974616598,0.35930711208072225,-0.11243417921844197,0.03258330626054861,0.009262836128720128
586043309672965888,0,0.4588099756676208,-0.7318461112546075,0.47114077863268655,-0.1736233763203305,0.001263311287305213,0.042123266949420195
587484528898551552,0,0.42589019672175504,-0.7103248495335578,0.5040082081261839,-0.23488780052646402,0.06968828888158322,-0.0017714879236600696
587900900208157568,1,0.644466408308469,-0.7002333035389279,0.29568787356052056,-0.03581030985653922,-0.05134919341040297,0.05464368811014371
593454670878796032,0,0.39248827026504074,-0.6828900621416646,0.5266191745556922,-0.29019329835174557,0.12872105258162367,-0.03879569482307214
594542190958172032,0,0.4404053492115384,-0.7227586799725139,0.49019156532234626,-0.20475003414457238,0.029381760835802496,0.02427722894121484
595128265015393152,0,0.44182092042037785,-0.7219729526511102,0.48756230259461936,-0.21113192419698423,0.03190877493496025,0.015410115988847848
595523500790770688,0,0.38982427370190836,-0.68431653564909,0.529031264792209,-0.2895356890526424,0.1218438694674952,-0.03459756899498334
595824702553000448,0,0.4367477491700321,-0.7210478742363765,0.49180406668022963,-0.21400097246108676,0.037180992225493426,0.017067051700231383
596634626009611392,0,0.4554603792244005,-0.7254484044079734,0.4795375275181237,-0.18510061473552847,0.025736826143325335,0.03741114012020002
597102541222525056,0,0.4735694756819317,-0.7351915778890575,0.4582833896257116,-0.14945468292642516,-0.009823619408746504,0.052615820335523124
599294211494840704,0,0.4514289813125119,-0.730016029321908,0.4782141802202779,-0.1827150234366388,0.007028690650530031,0.03413923430245856
