source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023
125093503772825856,0,0.6116697756432052,-0.7371905688410878,0.27287693694438575,-0.07975332955098602,0.0034108990747054686,-0.006550108139393669,-0.0014283730382042019,-0.009903795643517158,0.00629742498506897,-0.008323694256482791,0.007815005384524237,-0.0016907629068074466,0.00039304890535742397,0.01146296890367009,0.00016040407180608162,0.012492153894458303,0.0076023276305677125,0.014259790451357416,0.008751442598921378,0.017232500453991825,0.007014064698141339,0.012923811559686402,0.004639194866850029,0.010006734466948455
125893776439505664,0,0.5611303382240052,-0.7409851753599295,0.34659085257199873,-0.11581846856492223,0.03384844294498051,-0.0014573505525289313,0.003319512102813219,5.065491722742498e-05,0.010564446828144438,-0.009852560833813173,0.02228982286309132,-0.013048574934272281,0.01782753548233123,-0.0014124274716303556,0.00839434563579207,0.004843425872406663,0.004450517011354049,0.004110736436828174,-0.0002482920124238492,0.004048071366967937,-0.004024700798111969,0.0014801170790233126,-0.0027551925160986092,0.00265675806623043
127674641678296704,0,0.5313306848755067,-0.7454690608671554,0.3705956996306693,-0.1452446342538014,0.041215757616068605,-0.0018127120266314255,-0.011407917692323017,0.015111085770581761,-0.013902383915454859,0.012265853026139542,-0.010682497577708634,0.009725522844050163,-0.012587771944631128,0.012036809191776014,-0.012380790412143673,0.00920605018295955,-0.010902171552477044,0.008203128971684185,-0.009329615550327032,0.005977524797636177,-0.007174468603823524,0.001934662860581645,-0.001875481275132246,-0.0021072492303676593
132944115577925504,0,0.5853683784609122,-0.743470901288828,0.3090247237339237,-0.07995696369159805,0.00786042138772197,0.003088100967076602,0.010478162633881951,-0.01746710771774474,0.025735079655015015,-0.022875559514814497,0.022370835958465948,-0.012070384333226884,0.0026318821177097763,0.007115919268009025,-0.008206665849908229,0.00658380652722093,-0.005368646851723661,0.00104689374621016,-0.00024119755229074145,-0.004598605565256787,0.006396821911781338,-0.007287720219399339,0.007720017544216232,-0.0038111145318316638
133373444804991744,1,0.5660213539140675,-0.7405778409344506,0.33695430188384423,-0.12449340208134173,0.02749308768184553,-0.01224897169394295,0.004766734826067349,-0.01609442873047107,0.01400660207900664,-0.01792038306411241,0.011735433168334438,-0.007576299804736536,0.0026732037633457667,0.003586793304255866,-0.000644037473558505,0.006436465141728477,0.0007215920841363395,0.007938642931223656,-0.000280970677311543,0.00694471327222805,0.00135131644421117,0.005107325182659703,0.0004946511759856527,0.005051156463198515
141428363911552384,0,0.5158350467934557,-0.7456417574666301,0.38347708092616417,-0.16331104019746281,0.053657871937024766,-0.016229351964629803,-0.0007797026953264412,-0.00013777919318614507,0.00023463594795351694,-0.007833363057890392,0.011650442742766606,-0.016741668597378134,0.01575876958436247,-0.012409282662161914,0.009839497034114774,-0.0046697727740937995,0.004460767480202937,-0.0005156515178271656,0.0008228908747679012,0.003433779245800701,-0.001961216684059364,0.004846866435145407,-0.0017602410879961603,0.0016633686084399485
142086971376178688,0,0.5286751893605993,-0.7453819499621621,0.37485656786584826,-0.14666859143227493,0.04810655374710468,-0.00964247730428472,0.005330101199440981,-0.0003692174881984051,0.007647271800876063,-0.005585056866657796,0.012790516588174611,-0.009074152029955856,0.008117009625179708,-0.0028824126309532194,0.001257461873938352,-0.00045196795942842365,1.2652440553757536e-05,0.00037498114033988005,-0.0005207231687589541,-0.0003190236056726708,0.0016070557678985367,-0.002727341595522538,0.0037379870898743488,-0.002703401801837625
143510907654193024,1,0.5929653952208832,-0.7162259911366813,0.3402945606963561,-0.12044833018539089,0.050286373910565986,-0.011489775832671393,0.022301153054877045,-0.007810797111256504,0.026092745475776585,-0.008951126946606222,0.022350074099402,-0.004101419735358691,0.012036715939613843,0.0024757352341691677,0.0067319433273310475,0.002407572895015837,0.004465069741341217,-0.0017773604671716301,0.00410671566186074,-0.006725836355432122,0.004926226969205151,-0.011851824928925642,0.005232012345836792,-0.011329741936115812
146588028382865280,1,0.6450139568721532,-0.714847865219686,0.25991896227093236,-0.06586209009553531,0.01450666987167272,-0.0030456728303651544,0.0043462449427132,-0.002086705872778188,0.0084079322966315,-0.009343940440045623,0.015365404242290643,-0.007039886098162383,0.004490705690628981,0.005928823444076992,-0.0023397749848738706,0.005109016023978073,-0.0012965564943784485,0.001661184116664443,-1.6772238007939862e-05,-0.0023494793218131367,0.004730997952831403,-0.008401831730608858,0.010349309480184463,-0.008383613266269421
150218508402721152,0,0.7090804283046652,-0.6768424362205864,0.1910695428188591,-0.0037018401020620854,-0.0020198364403956697,0.016147216389718125,0.013933936646994584,0.011813628826463286,0.017716320434442535,0.009395601957121231,0.01937187792357853,0.011409842334231647,0.0028763300431026676,0.01960829295003414,-0.0037665998122258255,0.018179775609268374,-0.005506070655200003,0.012496835066610616,-0.004894351181327369,0.004068997118239915,-0.003036307139552729,-0.003661297104651103,0.0008140722889444287,-0.008609566345506704
