source_id,y,c000,c001,c002
435211617384833536,0,0.6147005166929241,-0.7256531063646944,0.30914534445907704
438686001110484352,0,0.6363826515201642,-0.7184671951304642,0.28075257855544045
441838202167403776,0,0.6684868936139419,-0.70603043082154,0.23376548894208696
455558286215251840,0,0.6272069802008832,-0.7300317727462379,0.2714129966826836
456417279675979008,0,0.6302399536901776,-0.7180298039524449,0.29534860996560736
488017140776849664,0,0.6030080958463226,-0.7261461398462121,0.3302923249641712
503632542352021376,0,0.595948350580105,-0.7294185389752942,0.3358484158664433
504485110543295616,0,0.6487568082365737,-0.7102948014140096,0.2731224978849713
505063728541561344,0,0.6229833528895288,-0.7276308944682196,0.2871324144674361
548172280923344000,0,0.668502724481725,-0.7116959582585798,0.2158540487433873
551708207239316352,0,0.6158792228049658,-0.7294520848825016,0.2976448198402306
552891694067107328,0,0.6041536260712698,-0.73196372339007,0.315003974174742
553641320479547520,0,0.572927567900882,-0.730223968176087,0.37219209857323565
557301216730452864,0,0.5696792673327227,-0.7309583066133442,0.3757199573674583
568173114690199040,0,0.6257167342258405,-0.7257631763719535,0.28591323916923095
569988137807051136,0,0.5846271226980946,-0.7233317187996442,0.3674266620484958
577615106369494528,0,0.6485175460735635,-0.7035624468842213,0.2905595907365836
577763368640517760,0,0.5512289961613703,-0.7250924888513958,0.4127801792748974
577999175230073728,0,0.5826109079368827,-0.7364757925204737,0.3437556355673334
578986163009656320,0,0.5725521753017007,-0.7323722608062601,0.3685307017859135
580372234855320064,0,0.5593355421900366,-0.7254378248672424,0.4011031207742742
585028765383068288,1,0.6881110014612225,-0.6761373856605061,0.2633277147969984
586043309672965888,0,0.5781602384910834,-0.7349732167857479,0.35432345284435196
587484528898551552,0,0.5648976414847017,-0.7285830602054945,0.38737240354291924
587900900208157568,1,0.6992105547667699,-0.68169420117138,0.2154010589390405
593454670878796032,0,0.5524617813708319,-0.7216658231197453,0.4171143966173638
594542190958172032,0,0.5696787943723539,-0.7327403733939306,0.37223328228542985
595128265015393152,0,0.5709001288280665,-0.7326428010361345,0.3705503595923554
595523500790770688,0,0.5499197401695382,-0.7226936205319155,0.41869106775084086
595824702553000448,0,0.5678665482905565,-0.7329998339266507,0.3744847484158354
596634626009611392,0,0.5787291082829408,-0.7307996890693179,0.36194534626407376
597102541222525056,0,0.5864228921971218,-0.7339662301867622,0.34263940878508925
599294211494840704,0,0.5740251302515903,-0.7351519764571117,0.36061991258227466
601188910547673728,1,0.6886364227898255,-0.6817535497913232,0.2469655331299543
601444306482580992,0,0.577415674663632,-0.734800751502226,0.35589182941521225
602793579048797312,0,0.5890017140984236,-0.7358542780725111,0.33405906997341406
603097422215268736,0,0.5568673634042808,-0.7232663775910554,0.4083925643562545
603338210965969280,0,0.5913687049415443,-0.7343955385565964,0.3330859465121989
604238612204857088,0,0.5744983467291486,-0.7352967793397831,0.35956959812811945
604416389491246976,0,0.5637146522793048,-0.7275732182577157,0.39097698510236206
604474251290699776,0,0.5719851552795302,-0.7333467045273719,0.36747189429763905
607898538520616704,0,0.5580755682061191,-0.7270060818437512,0.40001727104415663
611587919724027392,0,0.5684324749275801,-0.7327456542794916,0.37412341223482126
611684298790301568,0,0.5730402954670507,-0.7357262301608258,0.361014866763648
613219762482485632,0,0.5633396593576453,-0.7269723649662581,0.392631645146157
615674873163301248,0,0.5527229335130058,-0.7225250779307304,0.41527686009452686
616743220508208896,0,0.5580497231655246,-0.7241789826309026,0.4051485006643271
619153556155078272,1,0.6335554393419717,-0.6996973322054031,0.33019865018628236
620566974057395840,1,0.5945480774178827,-0.7205578319593294,0.3568038599017254
627130616093753600,1,0.5783506613991971,-0.718276839586798,0.3867672351328542
630767869277844864,0,0.5590752742203244,-0.727316572753152,0.39805205784429504
633011250955383168,0,0.560401286942124,-0.7284924254436859,0.3940167301838678
635660764741010304,0,0.5784738560847472,-0.7363641389646345,0.35090718526886255
637474168652578176,0,0.5945781020979327,-0.7335639891460949,0.3291819471564144
639171814606295424,1,0.6021351441508894,-0.7230772023013564,0.33851532859005196
647193232966817280,0,0.5699479662537094,-0.7352762469186201,0.36678080167932564
648029239761019776,0,0.5676546960608209,-0.7310972398014572,0.3785035957488218
648868682531670656,0,0.5622322994273127,-0.7299835114466867,0.3886115213122764
648899606296121472,0,0.5581603806172701,-0.727783069208084,0.3984831159324636
649228871371933312,0,0.566755447885997,-0.7280856995145676,0.38558977742404654
649989153600135680,0,0.5597513685265849,-0.7255232839874904,0.4003677931909891
650908345319118720,1,0.6320555861455365,-0.6959388099611795,0.34084440557538764
651674945442101760,0,0.5790977783588209,-0.7325740568802377,0.35774434207392886
651745279826458112,1,0.5528306180886586,-0.7250786445889771,0.41065711593094734
652226384884390016,0,0.610051108046568,-0.737592196766112,0.2894743457387818
654222239006166656,0,0.5589928632531608,-0.7285276663836249,0.39594749417777964
654866823401111168,0,0.5719126299481325,-0.7347301510893977,0.3648116620750512
655674865665718656,0,0.570349226505029,-0.7300846632678609,0.37640157317175155
656428099850193664,0,0.5585331662807497,-0.7249138203954375,0.40316331078620227
657873717121550976,0,0.577287543839969,-0.7313231419619687,0.36318804187099807
658178762878529024,0,0.5568652245177677,-0.7297311248779492,0.3967286315696652
661156102927711104,0,0.5976549674969782,-0.7377469796719567,0.3139075242983058
662146419308286976,0,0.573205298421391,-0.7314013903201876,0.3694424070127045
662771594747150976,1,0.601679649882842,-0.7088012994032532,0.368215041628015
662848247026938240,0,0.5742522300017628,-0.7347151727029979,0.3611481570463934
663084577604389760,1,0.5969080788342445,-0.7399618264555465,0.31009231014487115
663802902294594944,1,0.6947674732185194,-0.6807822400146765,0.23202090388185626
664631178147534720,0,0.5670240553661492,-0.7329646594409092,0.37582779121134496
666988874675710464,0,0.5512832933930315,-0.7224162190269319,0.4173745762652111
667052165313596032,0,0.5841007110947595,-0.7313041640850015,0.3521655560819846
671353867118310528,1,0.6158438023971506,-0.707401951448851,0.3468701343952472
673296699867377024,0,0.5657308950320817,-0.7364736279450314,0.37088428080424657
675213084211549696,0,0.5580876053990552,-0.7275762981643793,0.39896234790938206
675664193216392704,1,0.6629632459415468,-0.7063044192921365,0.24822127591938198
677388055649732736,0,0.5781567913905723,-0.734154636184079,0.3560220424894797
677934238056557312,1,0.6803654075210299,-0.6777022666640223,0.2789669335372731
678116344664890368,0,0.5729509745638749,-0.7316676771927426,0.36930961387118355
680914734899282560,0,0.5779068607541744,-0.7321603761982388,0.36050637139793945
682305655764689408,0,0.5598444671070245,-0.7312531512998014,0.3896703752708971
683766356962547840,0,0.5565947382117604,-0.7283675335480786,0.3996035954143437
687691269876173056,1,0.6640381402268766,-0.6979515338414797,0.2681734601565874
689367475352913280,0,0.5539048296800184,-0.7189702307726288,0.4198466945444526
690001549964561792,1,0.5678568753226214,-0.7162740754015098,0.4055736900447822
690346315579638656,0,0.5734096986199351,-0.732779052209112,0.3663825571340844
693709343690705152,1,0.6421719202803464,-0.6967353324636136,0.3196484026243058
694109462844643072,0,0.559317971109167,-0.7296900873387255,0.39333927293613585
695059062934110592,0,0.5612333633204009,-0.7291547357298027,0.3915999020159126
697406932576439680,0,0.5768360607159791,-0.734130158076381,0.3582081379036758
697707958245002880,0,0.5569893129913662,-0.7288489393464563,0.3981734908641601
700362419831670016,0,0.5534688693510557,-0.7258044365684206,0.40850964556159686
701197911230156672,0,0.5673931875018509,-0.7322900623567392,0.37658496431755273
706760168755893888,0,0.5675912755975013,-0.732106136220351,0.37664406164721353
710337051880367616,1,0.5746256894902573,-0.733412868014678,0.3631953771846922
711773838699959296,0,0.5567804924109413,-0.727274675276754,0.40133157111261725
719606175420853888,0,0.5718244552621732,-0.7359798193936467,0.3624230922684344
723000539612586752,1,0.691778666996922,-0.6755021846423773,0.25522357734217527
727435316684008832,1,0.6617684850097996,-0.6849980442791125,0.30469681911963864
729598330934052480,0,0.57872079786678,-0.725690754074771,0.37209564303660964
732692631532422528,0,0.5597944948943363,-0.7283365853899949,0.3951657144394456
739156243780100352,0,0.5486530253502871,-0.7299600777168993,0.40760046947165746
744087553430501120,0,0.5694613658668742,-0.7316068868123564,0.37478676064365696
758401167599602304,1,0.5789083420790069,-0.7215583521139839,0.3797613407995704
759447151050019584,0,0.6080416367281366,-0.7383994399909136,0.2916361346371087
769397353324856448,1,0.5804725934786895,-0.7157561732864942,0.38825850746944135
783541848870827264,0,0.5816839677726887,-0.7317522780018479,0.3552215720861106
785814333240812544,1,0.6648989506890454,-0.7309067928130788,0.15389816630585829
785980977968930560,0,0.5502771425596695,-0.7209243808507978,0.42126369825948573
786220877662239488,0,0.5689659450076904,-0.7305393468934064,0.3776109321273172
795785941630955392,0,0.5494667016858733,-0.7231245362008812,0.41854181258592027
795959630108543232,0,0.5690170344942762,-0.7341481081652641,0.3704675015877956
800799439774706560,0,0.5711780838549226,-0.7369703511989143,0.36142813667113394
802020653597763584,1,0.6794557361038993,-0.6810799150294073,0.27289201530833296
803736166614876544,0,0.5519595353260165,-0.7258288435759004,0.4105035458993733
805690720332579456,0,0.5543034633398086,-0.7265688718100987,0.4060115085143449
810691780249660800,0,0.5564576161749041,-0.7300952609734308,0.39663059804442874
810807778726301952,0,0.5556793206275279,-0.7257016817503557,0.4056816014211567
818937017945804160,0,0.5607863326195535,-0.7313387203305998,0.3881525026227609
822945768622050048,0,0.5727090972788286,-0.7331898929532614,0.36665633877686393
824447697209172096,0,0.5714056882352212,-0.7344677724630807,0.36613198530796703
