source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017
56252977678408192,0,0.5858048098185454,-0.7391969349142979,0.32054934933862417,-0.06930664548664162,0.008733581338872858,0.013091186677940547,0.0138182456942242,-0.016145747955121862,0.030658739270730873,-0.022489177147366084,0.022505494877716043,-0.011704332738515707,0.0007043388437204788,0.001129962750207447,-0.00695059054588458,-0.003502720129291145,-0.001851361356698543,-0.0033235134849283654
63139734399542528,0,0.5937986483078259,-0.7288373790940231,0.31667528322842636,-0.10025609478276461,0.03552792764780292,-0.0041797271645625375,0.008871242013232312,0.0010288821495966001,0.01469209001206836,-0.013250828551459426,0.03038196067782847,-0.02549780061385718,0.03338231080788858,-0.01771805767199684,0.027359252923682076,-0.008691380168401175,0.016638161908613114,-0.0033779339538605986
64368713521485568,0,0.6081700755742327,-0.7389302337749103,0.28004400845850314,-0.06546648515666116,-0.00884801397281771,0.006313913524365565,-0.0006591378151370363,-0.01512473649825071,0.01388634512514596,-0.021067977769016377,0.01342505182324078,-0.011565704582241734,-0.0018521729392168267,0.003456277644595455,-0.007578211510165852,0.003679137175346652,-0.003329401165876012,0.002302608516976509
69784942159807232,0,0.5850046731844896,-0.7349346400711381,0.32306647579548686,-0.07915945690685322,0.015724529021795927,0.02874950153571583,-0.012077383460633532,0.03858231841994659,-0.012629564009640245,0.03434470016288108,-0.0064427955256362605,0.027403708232802852,-0.00725717615368775,0.02823947973591095,-0.014261315242202597,0.024976566539030565,-0.016780579173129993,0.014272800526202205
69886853143994496,0,0.6340796623705255,-0.7240887899609801,0.25783992789272947,-0.021763018587127297,-0.012068814842775749,0.021145364718254792,0.02175423127531199,-0.01510463686502385,0.045494649812137564,-0.02075562904774811,0.04317789886021334,-0.005022679869761929,0.02244198747705177,0.013397287559838808,0.010488127061204198,0.010972233410919645,0.007968956425665606,0.004693249808658562
74703607425569024,0,0.5668240456958095,-0.7485866052377782,0.3287675249053013,-0.09532060755995254,0.012353753109596254,0.0034056742543081666,0.005129052340998443,-0.011101217377326108,0.016155101003800108,-0.011573227234639197,0.01055434658620241,-0.0009031834364759151,-0.003930032900789169,0.01289824883600376,-0.007712353744645505,0.009071571036225494,-0.0013348355382882292,0.0028690704616679765
78846635958426496,0,0.5619554984496055,-0.75326753806944,0.32395083423265975,-0.09344585190153605,0.002202291945121803,0.002724706892312174,0.0019018461156740474,-0.02315274632160951,0.022576655017607777,-0.03359239831215719,0.02065907267944149,-0.021032097200687654,0.004378424962041231,-0.0029592392402233527,-0.00356934822402214,0.0032199487630601587,-0.001651263489636806,0.002181548618967905
79376016447500416,0,0.530264051368577,-0.7430607608437042,0.3727409202084791,-0.15574797751885258,0.053385290382575404,-0.016102379755360784,6.714834134615214e-05,0.0013335628065053728,-0.00048472915884791403,-0.0045446462191460184,0.008868244485786193,-0.010429124820952958,0.010013060408590096,-0.005376957317251295,0.005230991775379986,-0.0007364205798654602,0.003233675988706116,-0.0007875176429707158
80762260092162688,0,0.5857415743413691,-0.747890857668769,0.30194785786110484,-0.07073019905330463,-0.008534563251926823,0.013645650569679719,-0.0039311749716980674,-0.009533480753507385,0.013098043571075834,-0.0146336762100665,0.010298336138087269,-0.0029595755049952183,-0.006709931013979185,0.01302447313764605,-0.012349727813459522,0.010310055344824428,-0.005582636890370542,0.004501363169308887
83757226686850816,0,0.5428756102717084,-0.7469051704442243,0.3545660117567873,-0.13249383456236785,0.03879153096422333,-0.014368829939659154,0.008875394163638068,-0.01390726635636837,0.012744182372120392,-0.016853594888810063,0.016496827707270952,-0.020560997978297194,0.016122427985827335,-0.015645758586664536,0.013061194108592177,-0.013343026305000486,0.011224302277206345,-0.0065527140090521855
84006403509432192,0,0.6073023479534286,-0.7414032986545247,0.2761189304351712,-0.05184859355199349,-0.020322429494737365,0.01584473616703848,-0.0019538111933788084,-0.015117972075308798,0.020773703220572606,-0.022755871852294204,0.017690180150241732,-0.007751702547807435,-0.0030959397610449226,0.011748370834473464,-0.00916323404224015,0.009440399997606094,-0.0031015858726795775,0.005090828324083258
85707760314515712,0,0.6075026816875433,-0.7303372978444205,0.29930448523219405,-0.08544843924184194,0.02064300896484459,-0.00031617440281817726,0.0031253458044718553,0.0005191567850044434,0.0026873030640926616,-0.0038125560544760816,0.006901528577002955,-0.007210189042566514,-0.0018672985068094571,0.001812887161688616,-0.008144223975785509,-0.0007762707102615761,-0.005310644871965162,-0.0019388084403371526
93468972376758144,1,0.5882224951196121,-0.7310022680326517,0.31917042503732795,-0.12678875023854094,0.026947947043784403,-0.016609904155424033,-0.002969170142335587,-0.014090527372325178,0.00081884213267125,-0.01575349001489607,0.0018552892734854142,-0.011551948715250901,-0.0038484351034402636,-0.004295435512548819,-0.0032527809527821503,-0.005161632279548339,0.0023134720283617635,-0.003718103132043768
97013488627139328,0,0.5400444283426457,-0.7462576355309353,0.36187584579724563,-0.1304045054786142,0.03581399863440454,-0.00957840591554136,0.00812323049580764,-0.01677402179583432,0.01696444673715551,-0.02409205429073576,0.017799706286457568,-0.0204599753386039,0.00824204177650181,-0.008762032384129573,0.0008872454759889969,-0.004037095646281082,-0.0004138678789655803,-0.0021749032025841944
