source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022
146588028382865280,1,0.644967169900023,-0.7149586952356077,0.2599001086924722,-0.06599212872602027,0.014505617610474277,-0.003122992086195872,0.004345929681874561,-0.002074077286132587,0.008407322415729347,-0.00920231759216341,0.015364289691617251,-0.006722240707546085,0.004490379951132395,0.006484691553761608,-0.0023396052660855106,0.005993654323281271,-0.0012964624468745029,0.0030157452117016677,-1.6771021410527007e-05,-0.0002653030215346129,0.004730654783405242,-0.004948272380992218,0.010348558778825246
150218508402721152,0,0.7089871813184178,-0.6769204858749925,0.19104441638986674,-0.0038397946861399505,-0.002019570823614881,0.016065467638782558,0.013932104277143614,0.011824888037808883,0.017713990665601483,0.009539101650283873,0.019369330442132824,0.011734004767290055,0.0028759517938987582,0.020176972064953447,-0.003766104488892628,0.019086192727099383,-0.005505346584312995,0.01388630227588375,-0.004893707554061623,0.006208509308626541,-0.003035907852703739,-0.00011501177805454755,0.0008139652350976399
150480505705334784,0,0.7043575582690452,-0.6833703857908257,0.17859709248768993,0.00898158661388039,-0.017031186638310065,0.012418029256382225,0.018679433824079127,-0.011419779925157275,0.029955812956383294,-0.01566752749752635,0.03020537135293672,-0.012982083939252471,0.012200995822145467,-0.0013665338122260857,0.004764997296816619,-0.006610393916178053,0.009418696935761283,-0.014313895848596013,0.016123407096055645,-0.01511715711352311,0.02030821200231961,-0.011113951131735873,0.015008774864779579
150610660393771648,0,0.5991896681160644,-0.7443069204537899,0.267687793142504,-0.07036122735863971,-0.023367103374913007,0.022550705182187054,-0.0420264350777116,0.027088326635694767,-0.03582709509441623,0.014740475808730752,-0.013414306409395406,0.0015846760470011887,-0.009199143475706707,0.014205661591379324,-0.01952883724657239,0.02929661664187796,-0.021929321926070878,0.02983151005285209,-0.02061214195459571,0.02799802118236671,-0.020175874695457625,0.020141519754468686,-0.014670324183021432
162522700650966400,0,0.5767601570414328,-0.75162415142047,0.30782291226203107,-0.07202722421941239,-0.012825661237644904,0.022604965593998185,-0.00828126501271087,-0.0025323916017613098,0.018641205385462465,-0.013517183358389048,0.02402217046875817,-0.004702090908340969,0.011527329130267158,0.010356594372645725,0.00239815740165085,0.013768051898710013,0.0006215135419129124,0.010153069085454186,0.0011358671314657441,0.005168630707725723,0.0017578672016053281,-0.0003618581654018743,0.0039983166146088595
163016106492676352,0,0.6372626731032822,-0.7271718149333322,0.2464150451768385,-0.025531742768207574,-0.02471301804117559,0.01736078552253591,-0.0016478965952498009,-0.017871512896538537,0.017610502240632,-0.0294319922716079,0.017972707881435967,-0.02413497952675523,0.0004646929556469231,-0.007023831261344616,-0.009684604769700662,-0.003013207442755828,-0.006106845125906937,-0.0034873829951170467,0.0028441407575858692,-0.005255539045238008,0.008490160122382255,-0.0037923201902890996,0.010247814056362102
163565999746075264,1,0.6262443245449204,-0.7221015505219248,0.28170062286142566,-0.07950121058911325,0.00769556330803969,0.00514245547938886,-0.00425361978772683,0.0023215119646232763,0.005711755385443233,-0.0006439023807147171,0.00927255674786475,0.004776577478075325,0.0010809352615414821,0.013957406995274611,-0.0018798967253834122,0.012586958326460103,-0.003142300047599999,0.006494495924027628,-0.004859488344980008,0.0014286588914407248,-0.0030408554462324653,-0.003974196001086064,0.00019204683464547594
165712109004835712,0,0.6622057509664941,-0.7090757736556571,0.21259846188421808,-0.04054424538493887,-0.008683721766701243,-0.024120385978254607,0.013769513822484512,-0.05087961285861833,0.015487602430504782,-0.058205293945725836,0.009110530405411842,-0.05057808119479869,-0.011728235996038538,-0.03032872896086581,-0.017081723149787842,-0.023669637436399545,-0.010305671568164402,-0.010999444852201785,-0.0015455415005475293,-0.002107859613981651,-4.113251478478747e-05,-0.00047060802017369905,0.002253479328309768
165787700429000064,0,0.6512317674370233,-0.7146969682461337,0.16323701495755302,-0.01568405289367794,-0.04914459923211062,-0.02946916604712529,0.02708151598981915,-0.08747245120515627,0.0667225344068847,-0.09270761630450866,0.07117664208006218,-0.06528272189201093,0.0371428254883451,-0.018780878776428814,0.01412966970019699,-0.003541452668519102,0.0158415062681805,-0.0035649137290927886,0.024158360268321293,-0.00566831623992809,0.0278373694240296,-0.007573767856807115,0.02266954030416207
169258102725227008,0,0.6086900754198756,-0.7309421265495606,0.29229465235844915,-0.08261122157910651,0.021687184711535485,-0.004340691865094016,0.009788069953125825,-0.008008356298078126,0.017087931553581313,-0.01675825461749511,0.024979955697981178,-0.016375806754440392,0.01775765523326734,-0.006908296667023667,0.012837558668669388,-0.006467480285263156,0.011803432016313918,-0.005136771310563988,0.007612229601774396,-0.0029072305552079267,0.0032612384394656887,-0.0034792420856811627,0.004535221288527253
170774775937432832,0,0.6621414910341241,-0.7191834509207337,0.19430030139001217,-0.005352114909113648,-0.0474192314701505,0.02201851779609394,-0.012430566359639194,-0.010776915137751067,0.01669405568139042,-0.02012978948526306,0.021064196754533925,-0.004912730879184934,0.001165717051330296,0.023721532251502055,-0.003770627250397436,0.0252929278524345,0.0022160262059934153,0.026763651240605847,-0.002497245921156346,0.02017868123454625,-0.002814561653221173,0.006792712700073175,0.00024705414204549393
176164272695455744,1,0.6153144296435067,-0.7173822575980325,0.30696839591890146,-0.057798504501915475,0.015100873806231267,0.04421786853918282,-0.014372940899689034,0.054132727792639654,-0.018610958799996694,0.04216350689402169,-0.006245199532083499,0.016960377214578777,-0.009855009222559588,0.012958699492892871,-0.017580944989746963,0.011179387438737871,-0.01501988853459755,0.008391931075026553,-0.012053919350615434,0.011667550395901656,-0.007256065028300486,0.008949046170112468,0.0005535262230828132
