source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021
93468972376758144,1,0.5880408473824866,-0.7305630837891594,0.31964551464859947,-0.12694852652321728,0.027820976368691894,-0.016948777046300902,-0.0018463207820584172,-0.01455424993521911,0.002277137896776273,-0.016395378453583,0.0038072385637001,-0.012454901785187694,-0.0011668102448024892,-0.005578402902739467,0.0005448028314451849,-0.0070187065823354945,0.00808508041231607,-0.006606711445448978,0.011628645950360712,-0.006082488153353811,0.009859576549994002,-0.003969022408175834
97013488627139328,0,0.5399315341006856,-0.74618651742421,0.3618887953556783,-0.13055389267801837,0.03595776489761901,-0.009814559573354966,0.008322012532655047,-0.01708481114999971,0.017230368895276845,-0.024513637038573635,0.018166329705846272,-0.021045214490784923,0.008756865482258852,-0.00958827781453051,0.0016206673173573523,-0.005234026005411105,0.0006757857300695751,-0.004047463888586953,0.0018992357355472342,-0.00408013883797798,0.0034021927343645874,-0.001827388462335152
99836961472298752,0,0.5405028744777461,-0.7441773638703661,0.3546364993850448,-0.14440063786274218,0.0462211042558957,-0.028602529575362797,0.014163423893250943,-0.023475394822101137,0.017458403212213737,-0.025483680971947517,0.022871816960064878,-0.02633033063962331,0.020482026476853942,-0.01840615907552486,0.014791261075170356,-0.014658167275551437,0.011089629183653521,-0.009778430738735935,0.008047619204722157,-0.006289475370605849,0.005778228023591194,-0.0036111281416583724
100734064176680704,0,0.5555214044427262,-0.7506450131888484,0.33801896567214607,-0.11229649790978714,0.01831879817317159,0.0009560528248342673,-0.0007431308329490308,-0.0069497772748523395,0.012718652791437688,-0.012504782886015543,0.014029926628224944,-0.006015800302564798,0.00423066950402066,0.005571993986003955,-0.0007911768254659302,0.006092233190432857,0.0008170800208875371,0.004876033748687356,0.0003366073365969352,0.0028670635079054863,0.0019335517230579004,-0.0010000310629532123
101096662495962240,0,0.5675345212340086,-0.7479069108988013,0.32505885061591044,-0.08399775008839944,0.006451267553131762,0.005630159456520923,0.0148672521479624,-0.027199446929393172,0.0393348635678937,-0.035764189718899914,0.034072754174497566,-0.017191533273821783,0.00943042387725797,0.0029553690337642074,-0.0034085558425135058,0.0014000134168109734,0.0022899565021236943,-0.005946646371173714,0.007760943623509803,-0.010259732788701072,0.010693926332033223,-0.008500725611142748
102622917779071744,0,0.5651554721698472,-0.7569409709672424,0.31008202230641085,-0.08308200275395262,-0.023107397632186704,0.014756723640940064,-0.026997598263330088,-0.010045712503078234,-0.010311396791550324,-0.02035897586094571,-0.01221364520293567,-0.010826841264012625,-0.02652340910932137,0.005708915671123138,-0.02813301871895588,0.009518148196991556,-0.018510323645146116,0.00793496748504807,-0.0095929042518343,0.008886897106699211,-0.0002847426534193026,0.004759281324816849
102803104542235008,0,0.5287910534980107,-0.7475497017077242,0.37173502161667715,-0.14305907514105912,0.039426992145067986,-0.004160405884507119,-0.0045633698842275595,0.0028858686816135575,-0.0001529825768286709,-0.005517215745710777,0.009279244144840488,-0.01262802346800993,0.012845007869702343,-0.009748789863077504,0.015223343968675166,-0.008918237018059744,0.015212479221179787,-0.006349341880372323,0.010285438327999798,-0.004243041101830163,0.005597626820583678,-0.004634353612029728
107344877838785408,1,0.6148905338345265,-0.7252371390223475,0.2950466315526009,-0.07855996758055178,0.005334138065528464,0.0033988044305378337,0.009042105267088358,-0.020478309488949343,0.026825866883130635,-0.023616027924427466,0.017646194830562314,-0.006151234992410276,-0.003031253816697179,0.010699689935588409,-0.011044449247256739,0.012300214048077188,-0.008138686751424195,0.0076076433993095905,-0.0019618333443387486,0.0007586103388541157,0.003666389313592717,-0.00314906754065882
107585292928397568,0,0.5612329093076657,-0.7551824509964838,0.3234599567613713,-0.09107381913470426,-0.0040671092900446465,0.011336582802424298,-0.006744927155517234,-0.011621927756382695,0.014869661689056637,-0.01982544385806494,0.013263019025149465,-0.007420654538104204,-0.0032146558171112054,0.009867454343692862,-0.011290153449828635,0.013048144670266314,-0.009674319991568587,0.009718667033694858,-0.0044271364044036155,0.0031279921076228924,0.0011775821872669328,-0.0011461383785994715
108002248353357312,0,0.5830018895166231,-0.7520719432088196,0.2950176951527489,-0.05725405539013366,-0.02476572372762488,0.02116183960562935,-0.0030174807274975643,-0.020081907439455853,0.02795860604286514,-0.030741764180664106,0.023357056759907974,-0.012430757825367142,0.00017043368988288148,0.00773502568139757,-0.008228840833425231,0.007331564438434163,-0.002047196081787641,0.0003362894374387165,0.0033134607933697157,-0.004645114846883764,0.005567184904193193,-0.00579433967638343
