source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020
165712109004835712,0,0.6177571123604831,-0.7033391564397079,0.29949474065043064,-0.020288338197425253,-0.0337357460980689,0.03639524525735381,0.014447442904018197,-0.024174882222245536,0.03732545665146617,-0.07179143251878874,0.05448093457771872,-0.0957481467315489,-0.004222632694044018,-0.05561501768741795,-0.040105145084363,-0.06410838473969707,-0.035323661557925684,-0.038053521855354946,-0.006383611538139115,-0.0077647256904647185,-0.0040590593815262475
165787700429000064,0,0.5939764177884128,-0.6859612396870056,0.23644909120570187,0.03641173858472823,-0.146728587866605,0.07248285919596921,-0.04881830055216926,-0.06670086982799503,0.05604215792034113,-0.14939680109190123,0.13521943107657008,-0.1622008295999929,0.07970689509389453,-0.05244998659624083,0.005670345750980822,-0.0036956074473979885,0.0005841359597709928,-0.0012211185312706997,0.033820194602596595,-0.00971457801091238,0.07318733938977064
169258102725227008,0,0.5435903817644776,-0.7253865756435628,0.3922319897035223,-0.13134178457109394,0.021050483930674477,0.008632066928069978,-0.011748036145960329,0.010057113318290343,6.633082591547707e-05,-0.019113595339514292,0.03929039031531465,-0.0367904870203195,0.03005495952873673,-0.00965735054869288,0.02031575304250617,-0.01291038691667365,0.028784811893646362,-0.01375164234721233,0.023297717768817238,-0.006053738439650245,0.005893322598712575
170774775937432832,0,0.6004118867076642,-0.7185641856651346,0.29493942718712574,-0.025885578954308184,-0.08108790403328286,0.05779430500571442,-0.05340512030908072,-0.007624729173968684,0.014669794701835848,-0.06462311928465067,0.059625615510243035,-0.0684760826341484,0.00969422890172937,0.019234150726542158,-0.014678410618283625,0.0309847378889522,0.013840832786348829,0.05931330924889147,-0.004027241036116114,0.06745311681029571,-0.011632609223374873
176164272695455744,1,0.525544907233367,-0.7120689673754417,0.41389186503844616,-0.15464434787836082,0.05164712152400501,0.014692084829564642,-0.002896281038693134,0.06830780696900783,-0.030216334258169397,0.08397391265980705,0.008811432482403306,0.02438809923923244,0.007631172742854751,0.0184222303862122,-0.026499998247097027,0.019344265010741706,-0.028760552721023375,0.007623018925413908,-0.0324043960919246,0.031618297652565144,-0.030580836355120093
176209799348981376,0,0.5744589163048376,-0.7164987048608132,0.3755136534619203,-0.1011545764974044,0.021038231823081444,0.019023203334332165,0.005056932043455274,0.008410986370377686,0.009411258882781713,-0.015353735745036673,0.031084351416535927,-0.034200859278850394,-0.00369807595263065,0.009076877110107427,-0.029979896385160534,-0.0016155396455407433,-0.016515261537707732,-0.007421690346073627,-0.023371494119765194,0.00041898917746035076,-0.012290178099277918
177389712764641920,0,0.6039657644542777,-0.7071154462043284,0.33856579188223695,-0.10421089375052812,0.04683427829207284,-0.019433868020961982,0.006805238873937097,0.03203196293317556,-0.011431857349503463,0.00820484507525331,0.03658980750942936,-0.02643372679509782,0.025417999786541818,-0.0020874488106693186,0.013988060363068607,-0.016749891438819667,0.02600576897002315,-0.03326230671698487,0.016543727228358146,-0.0230228168219053,0.011587356337134563
181774221540061824,0,0.6453262195025647,-0.6994964526591411,0.24970950943380385,0.03398775424872451,-0.09095568375756677,0.06990110578591927,-0.03704557531243578,0.004647855337487579,0.026132195317328074,-0.06083652825690202,0.07175494944530274,-0.07037849852704739,0.016456203057607654,-0.0033242820114181082,-0.013724424630642853,-0.013630261550336172,-0.004910126717104611,-0.01518393598136996,-0.02035373210269652,-0.019187762829058375,0.004087850795313555
184468780942344960,0,0.49504362368759275,-0.731976554499423,0.431164637352358,-0.13604971581171516,-0.012797695162870572,0.04214562187189749,-0.031089280772452797,-0.004510714544764394,0.02684256695161244,-0.052684695078650014,0.050891775978379516,-0.03974022409859323,0.0032362975120612566,0.021023378067432087,-0.033024485867641354,0.03307591985399332,-0.024955752415301256,0.022278974612302826,-0.012190460980876769,0.007069857067877923,0.013507768161586532
189831438452843008,0,0.6058329859167643,-0.7193454605610294,0.3114503043251381,-0.03195092921940294,-0.05477526539001179,0.04571497622179669,-0.031733669440992006,0.00376742836779841,0.009532539802289618,-0.04575956358655581,0.039335534363993556,-0.051856368237241664,-0.011013876872473844,0.0015942255271831746,-0.03574132102348074,0.0032756054141533848,-0.028133998838255944,0.0021072592411963526,-0.009879060058656639,-0.025800951650174188,0.04452526666821652
