source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015
125093503772825856,0,0.551562874128311,-0.728424884044235,0.3824215762661809,-0.12549251182284402,0.005927506197930912,-0.00014649452166863691,-0.0130979323945671,-0.014801255630727619,0.0063612651448259035,-0.026409960768279308,0.02280146154573845,-0.028966527407964106,-0.0013140566467341524,0.012955599693021609,-0.014645568068853568,0.016558285728110002
125893776439505664,0,0.47348479022780515,-0.7171296485801464,0.4627226606199702,-0.19452262226586658,0.05479120408021442,0.001930483028867212,-0.01645912235955038,0.018164755122903293,-0.011276527433686317,-0.008690334917895382,0.03588829925321531,-0.04112123115509746,0.043901623493137566,-0.014614341799779669,0.023627215548614203,0.00992274991753363
127674641678296704,0,0.4310700300968196,-0.7011249087346986,0.49629746566983707,-0.25150847586369773,0.0984405755310488,-0.02777182055785211,-0.003488540924159166,0.016012791337132314,-0.016203252307290795,0.01462653515233449,-0.007289022702236355,0.007025316103255012,-0.01725102726337496,0.02281600942136212,-0.023501925319596568,0.018839552936587272
132944115577925504,0,0.5064711591149801,-0.7307264973440075,0.4218333901325184,-0.13066511339510098,-0.005548565412227517,0.03394929393092822,-0.014309626279822005,-0.011607196675125636,0.038076552371789786,-0.05129568101385744,0.06630322569045766,-0.052280214980745796,0.023522135160628694,0.012834035543926217,-0.02137490701218716,0.024511983031693125
133373444804991744,1,0.4861721777090747,-0.7131199945440377,0.4582069317513667,-0.19603930421551113,0.043416611641459844,-0.0012158713111255653,-0.010607315582200115,-0.014743930852863105,0.020665947840821756,-0.04234352247718427,0.03189044219979302,-0.03277696900950331,0.00990257923820349,-0.0012073069221109195,-0.0035135892948523514,0.008476879031182563
141428363911552384,0,0.4150064998216793,-0.6959317522538024,0.5067545058987597,-0.2635338882673288,0.10336354394662911,-0.028841288977654936,-0.009477107975604724,0.019162950871595617,-0.023827721451479024,0.008714336680810996,0.006370609096262398,-0.030962936314415882,0.03476767539118659,-0.035065272280479204,0.028507873007754723,-0.01820532651364518
142086971376178688,0,0.4312876444516477,-0.7066677345055599,0.49637478869606877,-0.24222609664663064,0.08454881843785599,-0.017409429232325187,-0.0025689433810663115,0.010270617396728953,-0.0006159958544432605,-0.001337488889169342,0.025769541562796233,-0.024197414038995294,0.025017239007775038,-0.00925884765336354,0.004440054426031051,-0.0018806882947464193
143510907654193024,1,0.5169133485422572,-0.6984929894137243,0.44319140620786734,-0.19609233423909544,0.06449111612748767,-0.013894657562559795,0.010620876967607377,-0.008151505610966801,0.034379520878150875,-0.02229364820031881,0.04693005369576863,-0.018929522876939536,0.02755555552502369,0.005229555601992607,0.015531610371701981,0.015436622703061885
146588028382865280,1,0.5902890702008605,-0.7147950860395543,0.3529606485701539,-0.10738818378035697,0.019115526967536774,-0.0015065107885108672,-0.005506340210339072,0.0076692017569519755,-4.118738325141581e-05,-0.01984700334762684,0.04039697718503787,-0.03436533781090126,0.019030074452580155,0.011105987789107681,-0.006959792483722766,0.01777146250629622
150218508402721152,0,0.6624222014127192,-0.6975948498225422,0.257671470717088,-0.026717281635897903,-0.0256132038132441,0.01360373153891151,0.0037059565244994524,0.008234619782672179,0.01903915175001304,-0.0008963754008709391,0.053691280472764204,-0.003958867819118262,0.016921179725473502,0.031122293028520997,-0.002969856310887025,0.04474091309292505
150480505705334784,0,0.6568448995842691,-0.7021024877728073,0.2477786016696184,0.008145137443804986,-0.06257050776456713,0.04407686363784263,-0.004250736282982077,-0.0038265064885143188,0.03257338572864677,-0.02385345861958704,0.06727324875112302,-0.0345833524899333,0.027408136200478224,0.010720230273552187,-0.004710385912646072,0.00396463966242083
150610660393771648,0,0.5274467523212406,-0.727021256667235,0.3972568592676976,-0.14433036475724034,0.010503230867956381,0.011521601337696441,-0.04666154366052274,0.04415243796682757,-0.07026517126531703,0.030177631235228337,-0.01752900934267742,-0.029484620464194942,0.009082879136646592,-0.011167139558804832,-0.02593622644415658,0.04818259570075353
