source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024
78846635958426496,0,0.5617092296089132,-0.7527441475388207,0.3241667156942,-0.09352392463678119,0.002838983645266212,0.0024453609858828985,0.0028121600694842232,-0.02360480999160639,0.02388269481905626,-0.03431705783176664,0.022558278112177255,-0.022162063710061783,0.007133350907463556,-0.004660989664057742,0.00043073567814374853,0.0006962080763460822,0.004354112712501056,-0.0016725338647852305,0.01067113299574282,-0.007023608046155566,0.014359460792692886,-0.009447388471414523,0.01091936670863153,-0.005288049859798875,0.0003336599816423623
79376016447500416,0,0.5303131549097535,-0.742996068485733,0.3728243938889126,-0.15566402834146933,0.053445114229096126,-0.01599140721135813,9.219752205152797e-05,0.0014852076367334204,-0.0005098720826954451,-0.004333904290837332,0.008774361603996542,-0.010134238435782431,0.00982825452620173,-0.004960888987466095,0.004930607396505586,-0.00013697840131977827,0.002807108371019624,0.00012744483744555406,-0.000254571493500748,0.0017643450018300889,-0.0028057811009237197,0.0022339264980085582,-0.0034698045594207094,-0.0004463675676340329,-0.0008466741307676801
80762260092162688,0,0.5857546158392769,-0.7478405000074395,0.3019888436831691,-0.07069610565181761,-0.008496440698911012,0.013673314742669071,-0.003909411079834974,-0.009512516607990181,0.01309465056188445,-0.014622374987307143,0.010258657618010307,-0.0029607916890192062,-0.006803505598353714,0.013009065122099747,-0.012531843550528549,0.01028388644818489,-0.005950204382874645,0.004493741043338627,-0.001248406237638688,0.0003718912448133423,0.0017025871214386514,-0.0020377396504212392,0.0016221260719617141,-8.887726957473472e-05,-0.004624954727142472
83757226686850816,0,0.5429912578625138,-0.7466273756273653,0.354919394823138,-0.13228389973463353,0.03914073493915162,-0.014072473711656257,0.009116605965784024,-0.01343672279015193,0.012817883199538624,-0.016129314993371766,0.016342411257383564,-0.01947916184774917,0.015670587784631936,-0.014059016222341418,0.012237991034656922,-0.011007614864624966,0.010010540541936971,-0.002973437356782435,-0.0005743841226098048,0.006741461287261429,-0.008802270654721169,0.007892029042862896,-0.008930816123198527,0.003984867714564788,-0.008497215241121297
84006403509432192,0,0.607316951580982,-0.7412419166788022,0.27626253879716933,-0.05178330940901385,-0.02009434826128391,0.015851708012527527,-0.0016337063871067004,-0.01518857340493711,0.02123244264628683,-0.02294113450405277,0.018349275630760976,-0.00809709845740571,-0.002155203225943581,0.01118563833088474,-0.007826841866778565,0.008583840204953314,-0.0011904739458076347,0.0038324932520961376,0.0026260769794628877,-0.0015696442565030966,0.007907038268516207,-0.006285208046343413,0.006153387802410934,-0.0038815172806305615,-0.003334884408208826
85707760314515712,0,0.6073650280921513,-0.7304957297536563,0.2989631277661358,-0.08556011905577413,0.020226795395255872,-0.0003946200240501889,0.0026011359711212395,0.0004859596016984666,0.0019990585042611564,-0.0037820656041706174,0.005972995565982408,-0.0070936187403314805,-0.0031516165704408147,0.002043628950964803,-0.00998606408904743,-0.0003988053358464434,-0.00817897115221912,-0.0013881415779393408,-0.006279516332628999,0.0004691927810082589,-0.002514961199135987,0.0031388771266498867,0.001084387673934351,0.0043200553846485966,-0.00227318493958862
93468972376758144,1,0.5879575480732407,-0.7304958424266645,0.31959759530159176,-0.1269508569020526,0.0278536578156577,-0.016956919967259208,-0.0017315859246819407,-0.014550842847154664,0.0025083964990331837,-0.01637484981771521,0.004202847274733836,-0.012411675946523659,-0.0005435665813197442,-0.005504552769209875,0.0014837697632391802,-0.0069014443633044036,0.009479486669888688,-0.006427720291060423,0.01373932067022243,-0.005807628119486448,0.013335224664770964,-0.0035143532218897267,0.008512715954165579,0.0011026679391470046,-0.0006409131224823782
97013488627139328,0,0.5399138984732145,-0.7461763898295131,0.36189178998595334,-0.13056849349251,0.03598967204228304,-0.009826034069505468,0.008378785102591279,-0.017082085005430906,0.017321967849147694,-0.024490783430092953,0.018307646750217753,-0.020995400415972133,0.00896769787919489,-0.009502185169401735,0.0019287775473363733,-0.00509753441849335,0.0011257504943873716,-0.0038387233085189643,0.002576314121553559,-0.0037591190913850623,0.0045268218983778915,-0.0012957294348914592,0.002893862215003086,0.0012905424071073613,-0.0009720115565377271
99836961472298752,0,0.540434310144901,-0.7440704361902466,0.3545999515885387,-0.14436888455723298,0.04626189677255989,-0.02859082149050969,0.01427790745315696,-0.023473898643193918,0.017676715440541096,-0.02549563601424899,0.02323614724903229,-0.02636096326772305,0.021049279645894117,-0.018463237342151648,0.015641696481462575,-0.014750732999698379,0.01234968529387025,-0.00992164486513249,0.009953439354714237,-0.006510845925864101,0.008922723927438585,-0.003978732623090877,0.007788330456189677,-0.0008935184842764681,-0.001058689140780522
100734064176680704,0,0.5555451788117779,-0.7505575157973016,0.33813362394410995,-0.11226955121611343,0.01845603415174765,0.0009656930527524192,-0.0006143402201480668,-0.006950721093569453,0.012831727626427319,-0.012521343615366802,0.014123777682880052,-0.006055040066537803,0.004301606874788166,0.005501720808922562,-0.0007477084780355,0.005980684111648833,0.0008313007168273873,0.004705683445667009,0.0003332785463480872,0.0026054153589157654,0.001991347907774947,-0.0014330369599026122,0.0010238828185374247,-0.0010514603605381336,-0.004830452597712485
