source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
127674641678296704,0,0.43120144552454526,-0.7012004289728541,0.4964487662455603,-0.25126127399294984,0.09847058599207584,-0.027267514419900198,-0.0034896044360394015,0.016724419063296143,-0.01620819200892746,0.015538597102223382,-0.007291244823863753,0.008144567237574769,-0.017256286388270124,0.024159942858755376,-0.023509090084842
132944115577925504,0,0.5067677314755724,-0.7309744938098299,0.4220804014816093,-0.13032011535632174,-0.005551814464247888,0.034636524825981806,-0.014318005512418614,-0.010694194053366286,0.038098848711503826,-0.05014451215787798,0.06634205061425258,-0.05085695902854801,0.02353590892646815,0.014581569355385642,-0.021387423433939342
133373444804991744,1,0.4862440486053597,-0.7131632309872935,0.45827466854170396,-0.1959225790379163,0.04342302992480615,-0.000985364629308569,-0.01060888366304435,-0.014428159135400725,0.02066900289057781,-0.04194146922832205,0.03189515656801018,-0.03227924864577291,0.009904043137779317,-0.000606005107581336,-0.0035141087092199074
141428363911552384,0,0.4149715832609522,-0.6960067186172973,0.5067118701220035,-0.263824567371887,0.10335484745763103,-0.02933418004646116,-0.009476310619380899,0.018478650432434154,-0.02382571670677577,0.007836895747742495,0.006370073105235058,-0.03203941379741159,0.034764750213749564,-0.036353788578576386,0.02850547449861924
142086971376178688,0,0.43127899618528126,-0.7066673581864297,0.4963648352892304,-0.24225356045527546,0.084547123047986,-0.017460251849376295,-0.0025688918680995933,0.010199882313610952,-0.0006159835023726038,-0.0014280355441235904,0.02576902482677711,-0.024308409826232596,0.025016737357078576,-0.00939208457214214,0.00443996539316436
143510907654193024,1,0.5170619648364142,-0.6985805562955618,0.44331882691499147,-0.19588334118349246,0.06450965778579673,-0.013478507580071145,0.010623930545889088,-0.007574770546156755,0.03438940523691444,-0.02155640527140351,0.0469435464227087,-0.018019651742217993,0.02756347794481888,0.0063265237486888,0.015536075821045667
146588028382865280,1,0.5904760307372203,-0.7148910921644211,0.35307244076740507,-0.10711667835948645,0.01912158137266481,-0.0010232807375571186,-0.005508084217423378,0.00833831650574065,-4.120042841393704e-05,-0.01899713202848527,0.04040977200185189,-0.03332243378442223,0.01903610179258187,0.012370699423300583,-0.006961996838512586
150218508402721152,0,0.6631655177512705,-0.6980491066319572,0.25796060869246695,-0.02597747873283781,-0.025641944868175014,0.014837744087075841,0.003710115047609345,0.009923639756495852,0.019060515938193853,0.001259790962017399,0.0537515284625295,-0.0013081871839859625,0.016940167297642812,0.03433491757650673,-0.002973188842191923
150480505705334784,0,0.6568666401378876,-0.7020966460544422,0.24778680275937157,0.008213545828105174,-0.06257257875192078,0.04418620226876226,-0.00425087697580258,-0.0036779442436057352,0.03257446385749833,-0.02366330193622112,0.06727547539194899,-0.034349473892584484,0.027409043367533498,0.011001865394957407,-0.004710541819165285
150610660393771648,0,0.528228680652526,-0.7277451232077892,0.3978457839159049,-0.1437150347768411,0.010518801679130402,0.012851653673647752,-0.046730718383487656,0.04602754050862295,-0.07036933785251168,0.0325463172232592,-0.01755499571753963,-0.026667933958835207,0.009096344307290283,-0.0077603173015379735,-0.025974676335405084
162522700650966400,0,0.4908022050868327,-0.7350051891057419,0.43256210680761137,-0.1374605465525329,-0.024758894239558633,0.05466526460919738,-0.051224979282180255,0.011689118294704108,0.01141843105446665,-0.035156954563921455,0.051986110785814964,-0.03474520530524912,0.03278583316721567,0.010783811762904586,0.006773691500758721
