source_id,y,c000,c001,c002,c003,c004,c005,c006
401413450281523584,0,0.5233794925949341,-0.7463198621700005,0.379358993643621,-0.15205460028774453,0.04433635210548473,-0.006897212121672143,-0.00578263621381634
403769330040790528,0,0.5553805367454048,-0.7462199646107265,0.34617489405387897,-0.11869090465811062,0.026692633722166983,0.0033994492108677496,-0.007718986268551275
404958378847936000,0,0.6627028773722518,-0.7182003863926252,0.20809995061162967,-0.036738196656253774,-0.018212088726631284,-0.001721154294382443,-0.004813961156297642
404959035980962944,1,0.6392846210199118,-0.7299219899172554,0.23561141672012798,-0.04858312010840904,-0.018782130601398835,0.00765397279083901,-0.015641322991258682
407102392163968000,0,0.6008427765132456,-0.739490220852836,0.292292999000632,-0.08031487667939374,0.0032884243942593776,0.008746074166652724,-0.013007188233540704
407322745461965056,0,0.6197857584870129,-0.7315250587961936,0.2683321064999967,-0.0911588963643796,0.012663835818395624,-0.008261754179507363,-0.014000315891020671
408127652396870400,1,0.608057939695348,-0.7144864514867509,0.3272961476724719,-0.10653359506392769,0.03594898695287723,0.002796532049315784,-0.0015255170902239723
416348224099839104,0,0.5536360907369906,-0.7460505475356615,0.3480086193823539,-0.12196567980336141,0.029472159672956803,-0.00024398935269116564,-0.006431610552725134
416403783797286784,1,0.5757820368939797,-0.7319247263010336,0.3501982940008756,-0.09476880861999942,0.031199860660001553,0.012951876148031349,0.0002939558499668472
417343419561896960,0,0.5900764348645444,-0.7446338492767491,0.30010566890862733,-0.08395048082761931,0.0022690256451141284,0.008773896692626253,-0.011704958180465342
419587969475052160,0,0.5746575840401302,-0.751802938728606,0.312787485821818,-0.07722763330772064,-0.011685589237231819,0.02050312332229117,-0.014281201957702987
421328839978415616,0,0.6078295644649437,-0.7395527833840343,0.27876209558272874,-0.07668106964179157,0.0012926296229627268,-0.00010288731696195971,-0.0038635862949651266
423505288886486272,0,0.6424368850771893,-0.7292529587535438,0.206567075167546,0.03137394477261991,-0.08648984345625871,0.059459577252948495,-0.028191408965555494
433769779680224256,0,0.5686643327434167,-0.7511845575307124,0.32328594305412056,-0.08620738407201063,-0.00221232229032211,0.016496231897334596,-0.010959156501038845
