source_id,y,c000,c001,c002,c003
371711041304831616,0,0.5446991888372539,-0.7588458756739342,0.33958205974049743,-0.11018055797235234
374540943716955392,0,0.5865524352827546,-0.7525356889076927,0.2933726325358186,-0.05982287240761626
380338531092183424,0,0.5605983809081115,-0.7543686925474141,0.3297816561106427,-0.08888976499254912
380384779299991424,1,0.5871236845625839,-0.7295483032924229,0.34286651325964623,-0.07407837926126054
381370731998505472,0,0.5230971977225666,-0.7602135400918374,0.3578167383445165,-0.14287014018445632
382086995098288896,0,0.5455607882778769,-0.7579626886422498,0.3397807136692619,-0.11137798498015869
382781542850500352,0,0.5248062537760404,-0.7662624420516176,0.34289728490239524,-0.14086063291500278
384250868341348352,0,0.5270621197044693,-0.7580267367616287,0.35730543110419233,-0.14118717091363306
387470410185960192,1,0.5528351449249647,-0.7590810379916043,0.32835512810284523,-0.10174571315758606
387533868326227456,0,0.5374577311805432,-0.7589207808495584,0.34690610594915416,-0.12179732855918324
387661209812972928,0,0.5299867214470049,-0.7602539555696415,0.34987476820902313,-0.13680513404565978
387992437690797696,0,0.5462227716818477,-0.7575250355231566,0.3390915617375336,-0.11319636482785467
392840562417338112,0,0.6063812755883138,-0.7415863140678033,0.28443981787280664,-0.03801943465786204
392942881419391872,0,0.5253921493536229,-0.7577113306387041,0.3552494094509105,-0.15373511604081908
393589879591384576,0,0.5791419370401596,-0.7465688245778188,0.31734713972264195,-0.08074899280934414
394843322846749824,0,0.5812129616443954,-0.7527229098054286,0.30012792892629614,-0.07431648907888114
394991241522199040,0,0.575198426698496,-0.7442785522250902,0.32698102086327513,-0.09099240966426246
395157267782903808,0,0.5823176451796817,-0.7470895364984464,0.311723913927347,-0.07477690855299311
400211958948711552,0,0.5333052406984634,-0.7572332466310383,0.34872247649439064,-0.1434432460166397
401413450281523584,0,0.5223853108739999,-0.7570053353783436,0.36223186957853265,-0.15114424187985812
403769330040790528,0,0.5532656971022594,-0.7530407013132163,0.33481542293267336,-0.12134827210168797
404958378847936000,0,0.6643774527443046,-0.7140858780837049,0.21774387975914317,-0.035658965686755785
404959035980962944,1,0.6392313887650883,-0.7268067912446141,0.2457911734956866,-0.05217105375376363
407102392163968000,0,0.5990453876871643,-0.7410447917809645,0.2912490213432827,-0.08468321930360226
407322745461965056,0,0.6213603978967163,-0.7322556607857547,0.26474639116233367,-0.08730550692466521
408127652396870400,1,0.6061107139155633,-0.7238021255878285,0.3111401768932785,-0.1092340413704755
416348224099839104,0,0.5521374501239009,-0.7531580751084616,0.335804211749151,-0.12301496429753979
416403783797286784,1,0.5715265669322771,-0.742097696656615,0.3349553482713331,-0.10224141319437023
417343419561896960,0,0.5883112332437621,-0.7459789371079254,0.2993473132703382,-0.08829781576213391
419587969475052160,0,0.5715471917197518,-0.7517507909462057,0.3172222734124976,-0.08703209293143607
421328839978415616,0,0.607859761094763,-0.7396095813024656,0.2785873690473316,-0.07663717045073362
423505288886486272,0,0.6403112639532897,-0.7269358276749627,0.24812451047335018,-0.0001224721109147708
433769779680224256,0,0.5656137597309783,-0.7527205880953166,0.3234418036766026,-0.09422415133528
434851149371030272,0,0.5980865595468379,-0.740427198226168,0.29366801190978753,-0.08842584575409185
435211617384833536,0,0.5918972574249703,-0.7448790902141845,0.2976771233501906,-0.07874711327053559
438686001110484352,0,0.6194287154475518,-0.7336240607979492,0.27327302005760934,-0.0585291415101608
441838202167403776,0,0.6604313120513743,-0.7139386946205812,0.23094850482366078,-0.028014469569780147
455558286215251840,0,0.6119065711282177,-0.7433888148559626,0.2647920087026823,-0.05318468091803976
456417279675979008,0,0.6079375583729543,-0.7371967578041984,0.28489706461803427,-0.07606923145751145
488017140776849664,0,0.573026366844427,-0.7500849934888657,0.3138700993809753,-0.10246387733470286
503632542352021376,0,0.5672156138835932,-0.7524725228192961,0.3196559990342837,-0.09935588583479274
504485110543295616,0,0.6266764476536358,-0.7295126251910509,0.26382680624821614,-0.07404982071516031
505063728541561344,0,0.6068074430873709,-0.7418685802863735,0.2796769535531786,-0.056537936368961775
548172280923344000,0,0.669667218736836,-0.7104735930087368,0.2162300543907825,0.004201590732759736
551708207239316352,0,0.598244546160814,-0.7447772039256513,0.28912225574270567,-0.06179563686685271
552891694067107328,0,0.5836950096820702,-0.7493352656490689,0.3043369100529518,-0.07194331453518585
553641320479547520,0,0.5350576104203844,-0.7587596743562525,0.34759056124594834,-0.1310645330924759
