source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034
36876009385300352,0,0.5936747588258242,-0.7423177331033075,0.28789793871890135,-0.0923445190376612,-0.0026586232463161018,0.007906793495801564,-0.030572847386214352,0.017794053881283856,-0.02764979975777493,0.013722776397620554,-0.015478103590698941,0.008356049370264514,-0.011222053742786257,0.01802270566931307,-0.010024688188493827,0.019350382601752456,-0.0022662919479915925,0.017564229994515866,-0.0012807707982236054,0.018620775255799152,-0.003542108923653855,0.017654179117696532,-0.005726856769547111,0.009938341589565835,-0.010428294891142546,0.0034943186153916653,-0.011782475694771572,-0.000374325789960991,-0.010758501455072155,0.001958257696900165,-0.005215018535808943,0.0052375683103014605,0.0008038201265811389,0.00343245978576798,0.005362195891558185
44951132016854016,0,0.694627180195678,-0.6888981570238272,0.1288710785593203,0.04635960279903743,-0.07592953373264831,0.021407443293508632,0.009414928911625318,-0.041946022220451566,0.06207330083080371,-0.057192467921523216,0.06257861944625415,-0.03557919320190659,0.026405024208756754,0.004080482918613391,0.003585927805341166,0.017358572451597994,0.0031921459334041113,0.007747448931558993,0.016123311642063053,-0.006839141098934838,0.024249663161929714,-0.015477489710139248,0.019028866132533843,-0.01020978952470648,-0.004049194413518461,0.004490988919791318,-0.013150729986633724,-0.0029293201436841085,-0.001539971012023649,-0.005836427016838161,0.004770322759415177,-0.0009317921171779588,0.01689318063434294,-0.0030286629066770604,0.022496350603594117
46608061680943872,0,0.6741193132300181,-0.7061756792419585,0.19997157481606673,-0.020138827455139917,-0.016061713063872177,-0.005190220055254487,0.014264048251749296,-0.029396106655025928,0.02991078363708208,-0.034896132421821345,0.027612651543478355,-0.016629073347243763,0.0047381914476790354,0.009098147955546696,-0.0007711806446161522,0.0063919007963882755,0.013890462562943256,-0.003918285569432961,0.017077692319925057,-0.003676224958557744,0.012334592211221745,-0.005791449179387695,0.006306170629992585,-0.004559621779467366,-0.01257202803801208,0.00931471921633549,-0.019445806519729547,0.010075593826912583,-0.010031878270332154,0.007357352110869325,-0.0018269476421565766,0.009067158576616252,-0.004215847175697898,0.00953885799139071,0.0010140650607031872
56252977678408192,0,0.5848288039931568,-0.7391760717100204,0.3200129682851034,-0.07037458307407655,0.008596442947446825,0.012004922706744033,0.013436427447251955,-0.016991285736292185,0.02989472677120528,-0.023058030383793827,0.021255164048587048,-0.01193991136607208,-0.0012088918250428154,0.0013232745086181996,-0.009857701972761807,-0.0027420241184601536,-0.00636511621925141,-0.001933667348767923,-0.008471151317925408,0.0013765475468269304,-0.006352063676662296,0.004858315549400733,-0.007026051611183232,0.014949464925485934,-0.016666673614853956,0.018794261725847524,-0.014010126869834884,0.009269504885987948,0.0005117804332891317,-0.0018308577991859342,0.004172564740170795,-0.0020725622154075534,0.0030580091601033485,-0.001512956284312144,0.0036559068749746062
63139734399542528,0,0.5926046397198397,-0.7277556800401583,0.31756159281388996,-0.10157046518468346,0.03751237415809419,-0.005944364020018341,0.011038961297602753,-0.0009017027302456785,0.016972116596579247,-0.01534545738645076,0.03281247868656626,-0.027861584950258266,0.03613507847071566,-0.020571437923341016,0.03070648250815511,-0.012281715054471308,0.021195447628953597,-0.008181781514759482,0.009041203514593046,-0.007758708423647013,0.002479682732619475,-0.009548879725733867,0.0010131435660673913,-0.01007326890726707,-0.00021144084364893914,-0.00431300376793959,0.00012143745685066344,0.006044338324711292,-0.0026813836678222214,0.011631147721380517,-0.004000516274068934,0.005994529151305462,-0.0088761909020465,0.0059554848734517584,-0.006585097586005286
64368713521485568,0,0.6077480826927477,-0.738681281796135,0.2806917000224387,-0.06628056422890494,-0.0077380859568861515,0.005404341801058068,0.00044264409311793026,-0.01597238159852943,0.014974782874771754,-0.021870312597539764,0.014532652873037968,-0.012341366058725598,-0.0006874668734632603,0.0026995295596277187,-0.0063501948741582,0.002953665370048928,-0.002042127412965207,0.00156597302433949,0.0009154697057129201,-0.0008851439188158843,0.0054840488777276215,-0.0029759949033561425,0.006113820574788858,0.0011870676763237797,-0.004088313504445138,0.009111170696698314,-0.007597598853830269,0.0026015982800153357,-0.001289140323321839,-0.003374258598205249,-0.0002011029747422841,0.0015754228320008442,-0.005197865655272754,0.0064822515629838545,-0.003037929684631777
69784942159807232,0,0.5822751214344926,-0.7327469279480381,0.31932054526822945,-0.07825580576125829,0.012201687325075686,0.029738966493517274,-0.01633246403828143,0.040062797050619305,-0.01808901474379191,0.03657808728723981,-0.013661240377161118,0.030698055513001875,-0.016997089340862182,0.03300899755086099,-0.027790013139487185,0.0319281095681315,-0.03677985316182529,0.024840134009265494,-0.03764209718891198,0.019902313064486907,-0.03401061321615962,0.017795494314984093,-0.02462856673581902,0.019707243427298498,-0.01590690020558443,0.012613273577462102,4.235526750986026e-05,0.0011810085229161786,0.009387967508949626,-0.008018841328244809,0.013620143798618709,-0.008130668851857118,0.0028793126573309147,0.0011461045956545634,0.0005331500500958339
69886853143994496,0,0.6323526280297271,-0.723706363959005,0.25916415565606404,-0.024708903212426227,-0.009522214511509502,0.01800810330369109,0.024041698323384292,-0.018056421914810366,0.04753390402886073,-0.023674741657728204,0.04506212798137005,-0.008034205063593853,0.02424686321954905,0.010224666345732979,0.012218472010875666,0.007608100324743888,0.009852882632640851,0.0008174573905522229,0.004193822120746744,-0.005870684612292041,-0.00042969390713633695,-0.007844265727392176,-0.008269112805681308,-0.0021463945749840225,-0.017757276684836048,0.011353594695190107,-0.01613181898775808,0.010246834432674585,2.3337468072472475e-06,0.008319532029381592,0.0018589476971950123,0.01208618220425691,-0.006834703961319757,0.008885309522683849,-0.005527590806832114
74703607425569024,0,0.5664716438322079,-0.7482678711417589,0.3292997964710108,-0.09598986447878595,0.013304361915318532,0.0026569324634643553,0.005956225651340652,-0.01170936527714056,0.016765341910558427,-0.012013635520325644,0.010894750203590388,-0.0011329231900549814,-0.003949712463049483,0.01295437275385939,-0.00826357362596154,0.009560564907638224,-0.002719943257371899,0.004018133505780805,-0.0032541659599916247,0.0026806212448275547,-0.003446861561535206,0.0017533162589933643,-0.002319731736220656,0.0031472753674237977,-0.00553668226465166,0.0069866487903393676,-0.0022482397429635023,-0.0005565291857015367,0.0020988695451478055,-0.001499196521283389,-0.003907813740626799,0.00383731354352806,-0.008107079046688023,0.006210363475984228,-0.003191138466300273
78846635958426496,0,0.5614925989211511,-0.7528098499277416,0.3242274133172492,-0.09398589562850397,0.003073466878971618,0.0019614739454014403,0.002997554483392801,-0.02401254321716631,0.023982776694681206,-0.03463444036935397,0.022560411823801325,-0.022375585974287855,0.0070138833804806264,-0.0047399094728118145,0.00014274147689656997,0.0008034004377261057,0.0038352649106332803,-0.00131417481814951,0.00984002171093091,-0.006321720157316519,0.013091676034102355,-0.00824676790770837,0.008989023054819531,-0.00323611316749549,-0.0028076207997120724,0.004651980482606519,-0.00723583391323346,0.002303167041911602,-0.002500020300971402,-0.00014966037407720682,0.0008921487184118152,0.0008561822830999303,0.0003383738266546393,0.0021141767188206377,0.0027546122704391832
