source_id,y,c000,c001,c002,c003,c004
435211617384833536,0,0.5916534755471556,-0.7457557526755532,0.295912316143339,-0.07883979225569208,-0.003835431664682665
438686001110484352,0,0.6193653309765537,-0.7338653025632256,0.27276217522344626,-0.058548387980079795,-0.0010892705805994555
441838202167403776,0,0.658799076373379,-0.7188520567589168,0.2186437396549754,-0.028207266563621238,-0.025194497132386424
455558286215251840,0,0.6093595785324513,-0.7501528335532521,0.24894974439987,-0.053668602883167264,-0.03309586364772046
456417279675979008,0,0.6083304328030388,-0.7356006603973612,0.28812439055497563,-0.07590453471707655,0.006970661757805758
488017140776849664,0,0.5741731168786394,-0.7452800345065691,0.322695026326619,-0.10180750541414167,0.019648252980039985
503632542352021376,0,0.567916001868165,-0.7497436306946033,0.3246987878813665,-0.09899556504410033,0.01124625737405066
504485110543295616,0,0.6271857303007485,-0.7274110088966597,0.2682728763223494,-0.07383649430457072,0.00944032740984358
505063728541561344,0,0.6054515409754536,-0.7461089755266184,0.2704246590332877,-0.05686109764394065,-0.019676064914628456
548172280923344000,0,0.6653647903120363,-0.7201018929484259,0.18907110541585243,0.004258530464506189,-0.05456135629018218
551708207239316352,0,0.5968638048387546,-0.74911459177512,0.2798641659525564,-0.062155518510763966,-0.019841043252270364
552891694067107328,0,0.5828019688494195,-0.7522918344919292,0.29834909010764643,-0.07222717327233272,-0.013035211353715154
553641320479547520,0,0.5369160975358807,-0.7510369249490831,0.360481791224286,-0.12973054213400848,0.029791042331758735
557301216730452864,0,0.5320528711835742,-0.7528288410310846,0.3620731357079434,-0.13509405852710993,0.028655158809536164
568173114690199040,0,0.6159357527534929,-0.7412233226780551,0.26205400657254363,-0.024328947546805937,-0.04412407901173612
569988137807051136,0,0.5468935988911214,-0.7424047458584833,0.36051385868913366,-0.13410665379085793,0.04228176818450993
577615106369494528,0,0.6204950658482977,-0.7251244642377254,0.28320102314157386,-0.0940165185097773,0.011766875572338454
577763368640517760,0,0.5068329015264862,-0.7446526492180102,0.3992008765841076,-0.16246113688310662,0.053459153378730716
577999175230073728,0,0.5561335125696817,-0.7605040824427991,0.32238540997802195,-0.09064806377610728,-0.014129145469197295
578986163009656320,0,0.5391476799084938,-0.7546484301708304,0.3537308331668692,-0.12004261963937672,0.017023314224262995
580372234855320064,0,0.5158171099363503,-0.7441610590081383,0.39029272501064266,-0.15773518231554612,0.054297591258226176
585028765383068288,1,0.6687572026333124,-0.6918235119554489,0.26360804078841715,-0.06612658603853941,0.016796061510828905
586043309672965888,0,0.5490554647063703,-0.7580043900517232,0.3367505631327547,-0.10279137626599202,0.0006576727932078208
587484528898551552,0,0.5270361400103138,-0.7491735880968468,0.37511736123179035,-0.13776819126041978,0.03575937360267862
587900900208157568,1,0.691600568673709,-0.6931625566929861,0.20005918902121578,-0.02109181992623961,-0.02730896243759481
593454670878796032,0,0.505809065422475,-0.7391029643901146,0.4059477152412393,-0.16964272217229562,0.06566427240576464
594542190958172032,0,0.5361391558195476,-0.7555357155098286,0.3562620658440269,-0.12069446025725737,0.015191309683825866
595128265015393152,0,0.5361655653470901,-0.755745000483444,0.3544657361043657,-0.12433375473895847,0.01646633355720346
595523500790770688,0,0.5035306305575746,-0.7409435687028473,0.40607097423316796,-0.16939341684662973,0.062223518885787796
595824702553000448,0,0.532907421341323,-0.7556190753384123,0.3589070588169002,-0.1259655141796972,0.019180866323268125
596634626009611392,0,0.5483662881703223,-0.7522772430454918,0.34826351405730815,-0.10912457654018617,0.01333098516830553
597102541222525056,0,0.5610728549355397,-0.7557816401420185,0.32573065023079445,-0.08868211454714056,-0.00513711381954924
599294211494840704,0,0.5436023157915515,-0.7584008341159036,0.3429593068924983,-0.10812152998337742,0.0036531696148317384
601188910547673728,1,0.6704873746524062,-0.698721655426709,0.24189944002912567,-0.060907332061778986,0.0031123117123500726
601444306482580992,0,0.5479972446251943,-0.7581985093291899,0.3377333145106487,-0.10377978734862213,-6.589169476221215e-05
602793579048797312,0,0.5658618909507432,-0.7586060562917388,0.31283275723561377,-0.07789014344594981,-0.019645948220358093
603097422215268736,0,0.511844746775316,-0.7414223831006688,0.3975926612606426,-0.16326066683377616,0.05978156415240779
603338210965969280,0,0.567981085729924,-0.7570490806787145,0.3125955324858824,-0.07902442729954078,-0.017701656883386215
604238612204857088,0,0.5445477868416028,-0.7593202253040331,0.34021707715256977,-0.10559601523821421,-0.0015248835096732638
604416389491246976,0,0.5260314492886595,-0.7484797614878335,0.3781065439218881,-0.13745835091175895,0.034779364721822845
604474251290699776,0,0.5404901598165897,-0.7563698174756843,0.35066032517166756,-0.11285811639006763,0.008687247471065128
607898538520616704,0,0.5165429061441582,-0.7473028985030129,0.387056842354208,-0.15135172646718448,0.04473767632919
611587919724027392,0,0.5353069278912057,-0.7554393810231591,0.3581017164016192,-0.11958858387618378,0.01481775515148572
611684298790301568,0,0.5426788812533377,-0.759465311646006,0.34226523966062744,-0.10754381089138305,0.0009522116742953549
613219762482485632,0,0.5247672936248637,-0.7476955401668177,0.38001490359993145,-0.1405491584450931,0.03748698252190761
615674873163301248,0,0.5056833415637393,-0.7399035361094531,0.404161701163112,-0.1706715779282816,0.06596701537941323
616743220508208896,0,0.5158050854060855,-0.7439274983524997,0.3928911596744729,-0.15402233737579066,0.049301595340904496
619153556155078272,1,0.6037907382758209,-0.7220645150119268,0.3216021339114595,-0.10180948150599353,0.016324137710959856
620566974057395840,1,0.5644011994286798,-0.7432327044622918,0.3429694545343778,-0.10638379026280308,0.010529744861404879
627130616093753600,1,0.5386298624700261,-0.7403027933770165,0.3747681953757407,-0.1413008663369074,0.037583377721504815
630767869277844864,0,0.5174040662685262,-0.747113662976452,0.3859375605557766,-0.15164800789178104,0.046575614407257146
633011250955383168,0,0.5214171358576061,-0.7495167050292524,0.3804840087499927,-0.1422700837520072,0.03660630643585801
635660764741010304,0,0.5503181546415161,-0.7600515892084718,0.331323434704494,-0.09827323381432368,-0.006218001682610835
637474168652578176,0,0.5725408285681857,-0.7562209637788893,0.307323900119215,-0.0730701807875614,-0.023229779572156682
639171814606295424,1,0.5768530345693673,-0.7458859038280613,0.32132975190863555,-0.08712263471303681,-0.00718554366083788
647193232966817280,0,0.5369349965373061,-0.7597311187402044,0.34751428358147496,-0.11712388704529268,0.005025385706200843
648029239761019776,0,0.5321509126146973,-0.7531798568207211,0.3639841864566999,-0.12843042485133274,0.023593377562852083
648868682531670656,0,0.5247305196379182,-0.7522706412586022,0.3733536280298746,-0.13628890522629072,0.027913559608920613
648899606296121472,0,0.5181810596054492,-0.7486426924988295,0.3848362223199159,-0.1461432258567393,0.03956953324211983
649228871371933312,0,0.5299526037558787,-0.7491607082460789,0.3728172543039153,-0.1337868709099951,0.031887913980064166
649989153600135680,0,0.5182461092859579,-0.7446828491710273,0.3892705557760452,-0.15130695937950978,0.04942734880230012
650908345319118720,1,0.5927008597049317,-0.7190633662207309,0.33596846221769433,-0.13137187782765272,0.03898959316869274
651674945442101760,0,0.5498432904225183,-0.7547382880220268,0.3422186765888539,-0.10434710573882601,0.006366434529795508
651745279826458112,1,0.5080974771638901,-0.7437393427905404,0.39848277119753345,-0.16325019007193878,0.057005264541049684
652226384884390016,0,0.5966680133773821,-0.7574117860462832,0.25599652089363856,-0.029896778140558994,-0.06234285939572198
654222239006166656,0,0.5174173517907785,-0.7497122338079305,0.3818619843631711,-0.1507933809342171,0.04066487070175178
654866823401111168,0,0.5415444829013069,-0.7583749127596364,0.34628374384289046,-0.10807440542695522,0.0021345673405603065
655674865665718656,0,0.5354948847153722,-0.7516582834902193,0.36297123853782925,-0.12610923860131518,0.024564063953627206
656428099850193664,0,0.5167611486106073,-0.7448293439468868,0.3908072834906803,-0.15231104340518314,0.04752027893179409
657873717121550976,0,0.5483045822218628,-0.7529005288938707,0.34860881908534114,-0.1043557099790876,0.009200856292904892
