source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010
1383048811559130240,0,0.4068672286707679,-0.6994355115229652,0.511925454836806,-0.26468944032962005,0.08628245996919487,-0.029675175523847016,-0.005830962556582735,-0.024411871991995286,0.009914704679285456,-0.04960560958007034,0.04008261334561752
1385063700978386944,1,0.4838955956204278,-0.7200311935453955,0.45913163523373857,-0.15918433553863537,-0.010887953886894427,0.06193676531225443,-0.0447804237123559,-0.0019962922452744507,0.029563037022506573,-0.05131855717696026,0.0422737775809908
1385361084513370368,0,0.43598964120074807,-0.721023206964583,0.49087746254137266,-0.20302316621107408,0.024459920468275966,0.031685977760078164,-0.03032848483106788,-0.003373481248510888,0.027890452390055807,-0.04549414931620152,0.04978350444062071
1386779695031270656,0,0.43768684058244345,-0.7223851263528095,0.4892704205539747,-0.20503929730843548,0.027723774718609234,0.02247537908913056,-0.027383147511945666,-0.00749887194215438,0.0180695455426208,-0.04080898104035092,0.03303936028151002
1390836583700955264,0,0.4480335129428315,-0.7210935862274688,0.48472907544298877,-0.17589543888657636,0.021865374162571588,0.046269935118008636,-0.011596662479538146,-0.005901536464920831,0.05522446268895154,-0.049841692915671254,0.07117781502974903
1391344214475144832,1,0.5522858850849727,-0.7025653761119673,0.4040711583435229,-0.17669161653786486,0.03971980841091062,-0.021565769750109938,-0.0023724959836171743,-0.04156466530705795,0.0097417565635571,-0.05472419744190588,0.004809336099655107
1392509383267441536,0,0.4335640162805335,-0.7134941553867529,0.5004442888181262,-0.21726771604410175,0.06284789431653287,0.01656059502569504,-0.011320760372243228,0.015696679683911155,0.01145788694433195,-0.0037591650901320096,0.0235481714449497
1393235511913580800,0,0.4390317237610909,-0.7214516098558421,0.48656695773725445,-0.20118299077571036,0.0243453494460668,0.02678426062379317,-0.026553605498055573,-0.011447120596590815,0.03223969366734127,-0.056586520344947384,0.05611652790761013
1393813545792191360,0,0.39300363326895954,-0.6849588245442778,0.5255292011702061,-0.28918330819995214,0.12147345770892749,-0.03738272282287887,-0.0028142605141859064,0.009802503810270183,-0.01661304017028381,0.005871211353174484,0.0019706925672329863
1393840002790784384,0,0.4115617385456509,-0.7036465535482936,0.5094972872916227,-0.25989413848774284,0.08186022842979578,-0.024878927952901125,-0.010805330275038117,-0.012731509118316983,-0.003627568580094776,-0.025898890489451577,0.009121279693490062
1394116942282089344,1,0.601475246901282,-0.6794268774284262,0.3803956378598984,-0.15653705633710682,0.06132986184799545,-0.019191848365892453,0.02053358868266747,-0.026749845868606608,0.030065845019966824,-0.03108603961403099,0.01627254963269022
