source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018
108002248353357312,0,0.49673221180705424,-0.7344317346364158,0.41850947110241227,-0.10479792225572201,-0.05286963722132532,0.0754567486605481,-0.04672448884573861,-0.007823559833369529,0.04268223858207511,-0.07170167546900978,0.07127650023880655,-0.05359846400863734,0.014754682068348247,0.012702570414739205,-0.0257996038493441,0.026530139535666363,-0.01462325229985088,0.010410040129049936,0.0037787254738129313
115962815619380096,0,0.5514057923774076,-0.7209525860385948,0.3420640324284741,-0.028703137721541826,-0.09091907294595411,0.09395331980759215,-0.05262575197678741,-0.003528061993876353,0.0455271331397048,-0.08264061325388704,0.09011003592740259,-0.08332708136472397,0.020605673964583345,0.016645747421125148,-0.060159154035072014,0.053518596487404084,-0.054523173857663955,0.04679667846097199,-0.046462577757902385
116691791828603136,0,0.4850427304638087,-0.7265561875432917,0.4471961128655381,-0.16920164177392663,0.0176404918133737,0.02795841323572659,-0.04154997820560719,0.026886088958725875,-0.030103844447496562,0.011540425223348333,-0.023366832458766765,0.00015086367088713545,-0.029619471207149986,0.009809469917107525,-0.030816090694280797,0.012071494842674554,-0.019762797720512967,0.017330769285797666,-0.018673652711027274
120129277493243008,0,0.5378348453500177,-0.7314500605604902,0.3978626753330209,-0.11299177269329541,-0.0029403680540203998,0.031190507022975326,-0.01323703051726426,0.003090452818487986,0.0177083591354116,-0.01837238631576914,0.03769329865103481,-0.028460192735797918,0.016751022196631285,0.0020725189869380918,-0.0001595620226541121,-0.004243228940839773,0.004268379125522261,0.003200104073456593,-0.016525598077145518
121824174666929024,0,0.556099628267868,-0.7303465216145081,0.3711907044840125,-0.07201796942962908,-0.03140816235721666,0.05408053747336561,-0.023699637507873062,0.019576787785231503,0.01755925635831567,-0.010702751057015479,0.05682795073385284,-0.011186039945431216,0.03235414998195591,0.03871234177816306,0.0023570033388173872,0.03506106552197371,-0.009393921140588882,0.025219505021613985,-0.03521327764124621
125093503772825856,0,0.5511854674403934,-0.7281843107667425,0.3818231511364726,-0.12578718025130628,0.005216942862124928,-0.0007205773249036679,-0.014121299309528402,-0.015584128517040143,0.004994724708132666,-0.027410554193689846,0.021081110110956196,-0.030198875920010446,-0.0033811779208899745,0.011456459456935264,-0.017082858286578573,0.01480058990686838,0.010223196172222452,0.022215243126453146,0.021830678554129762
125893776439505664,0,0.47342920624639145,-0.7171975912039729,0.46242513159889576,-0.19466706254280822,0.05424487703225184,0.0017049609273414288,-0.017256140121463467,0.017854252331784684,-0.012330986827173299,-0.009089103960306372,0.034567079150125524,-0.04161190437300295,0.04230136421190898,-0.015200612984931328,0.02173368459743073,0.00923592494723867,0.018378341318730347,0.00872654495218959,0.006711034316871202
127674641678296704,0,0.4306857255482182,-0.7004679834963072,0.4962904755598326,-0.25157357697226157,0.09935029557006465,-0.028301835730912814,-0.00199373063999597,0.015220114666958613,-0.014212400746004293,0.013616163902782714,-0.004809150078183327,0.005795489381348316,-0.014238493960772496,0.02132909160220016,-0.01993537185826209,0.017106038023323687,-0.02178397276435085,0.021746252786994207,-0.024790277390962335
132944115577925504,0,0.5060751944946099,-0.7301310139448626,0.42186031809442776,-0.13077275906723665,-0.004768920113561743,0.03355014568141802,-0.013167747482432754,-0.012101549164565762,0.039533104540388345,-0.051895464211463224,0.06811108668456299,-0.053028038851554035,0.025765483459077445,0.011868395446812386,-0.018674478296582562,0.023371279832658166,-0.021321212575424464,0.014195346069219931,-0.014067451695499056
133373444804991744,1,0.485984590921087,-0.7129660751221123,0.45803657481538484,-0.19625247140659835,0.043414052728549424,-0.0016734789951303904,-0.010582355708880624,-0.015369199795202569,0.020685372782379793,-0.04313678305962535,0.03191230586646411,-0.03375995913458016,0.009940010553418385,-0.002397276712309273,-0.003463691066644803,0.007078419501320206,0.0030623936260110915,0.017723865525138813,-0.0036159722556073
141428363911552384,0,0.41504535700081235,-0.6960246872668168,0.5065890066297679,-0.263438635267236,0.10287759987246035,-0.028601643250302608,-0.01022182715790081,0.019506547749546316,-0.02481564171996992,0.009151621030332662,0.0051406417406704395,-0.030434745700443206,0.03328420027913629,-0.03443335865082088,0.026749992639294076,-0.01745950036648634,0.01604983091188298,-0.009527793512193359,0.007298623715517043
142086971376178688,0,0.43124645055697525,-0.7065998031950517,0.496379980279407,-0.24224658859378087,0.08466164282938034,-0.017488373030671082,-0.0023886315808725007,0.010157518755742459,-0.00037790252414167527,-0.0014807771916472172,0.026064401333968434,-0.02437075098303265,0.02537486128103871,-0.009468576984405808,0.004865937900673103,-0.0021276252716645023,0.0005421226461430498,0.003140077806329383,-0.006073475102011759
143510907654193024,1,0.5168989196796007,-0.6985850473400175,0.4430321126922278,-0.19624966240809388,0.06417291382969326,-0.014131640760952037,0.010153886897839649,-0.008477504710705203,0.03376253164613552,-0.022712464907280232,0.046156966964616776,-0.01944420366247431,0.026618188322751223,0.0046153686126959885,0.014422181445655569,0.014717190054567826,0.00792108450816231,0.009147479515965815,0.006713281620929215
146588028382865280,1,0.5900737921388718,-0.7145781993589823,0.35302142572237216,-0.10756560079532806,0.01949661274913602,-0.001860976663292566,-0.00493656366279446,0.007176662845040014,0.0007093502440868049,-0.020466065906355288,0.041319754343607476,-0.0351222507470953,0.020160394272342407,0.01017824728377537,-0.005610220000094302,0.01668209690000937,-0.006386094948116456,0.01374033943258562,-0.011284243003178087
150218508402721152,0,0.6616376897435147,-0.6970020667901695,0.25764459747199414,-0.027378448610398013,-0.025034468054692432,0.012486096448034533,0.004496804821827495,0.00670847369022254,0.02006730934593145,-0.0028401802778400377,0.05494165060682578,-0.006345547690395652,0.01849647793626875,0.02822322827320522,-0.001077512359113181,0.041332750733367105,-0.010510091458523134,0.04257186643847807,-0.014312523957652031
150480505705334784,0,0.6566016241883138,-0.7017232554433653,0.24740737127134219,0.008573092640575737,-0.06309998998249634,0.04474546227349792,-0.0050461813688584345,-0.0028875332786808543,0.03151077796609425,-0.022643246904260395,0.06593476727631094,-0.03309367656725589,0.025803215814497397,0.012486676007350874,-0.00659716785128198,0.006037259037731083,-0.00022008523738427976,-0.026344197761309876,0.024765250274707867
150610660393771648,0,0.5256741560561075,-0.7247417252862361,0.39674419511389825,-0.14479968470011362,0.012215871128637975,0.009884634666099956,-0.04393542208090465,0.041792117837592596,-0.06662696873013467,0.027247446490882617,-0.013232552886317552,-0.03283972117671778,0.014172390039872789,-0.015268008216322331,-0.019780084922286414,0.04314815129295364,-0.037130869403475826,0.06167543457317507,-0.04259934424025411
162522700650966400,0,0.49008399976767847,-0.7343761312123661,0.43192989932407616,-0.13830609208934166,-0.024720953539429717,0.052928312418546605,-0.05114751681407366,0.009388894361713532,0.01140501439379234,-0.038036439272779686,0.051914166202603744,-0.038300299974828714,0.0327428914583045,0.006454559580458779,0.006769780082641886,0.029643050209781828,-0.00041986766636388853,0.030383928762022627,0.00033118609335490564
163016106492676352,0,0.5690908776934006,-0.7273849436490802,0.3536152705783195,-0.04811691756395753,-0.05011055863849231,0.06857953874586645,-0.028468913963824095,0.00365034927107242,0.02446544948177134,-0.04330110399864602,0.057380212639095415,-0.0608651193458142,0.020538446366056767,-0.016677123877559655,-0.023186594634209814,-0.0031434222508005807,-0.029729261901164542,-0.003611811502704989,-0.0058966865285245635
163565999746075264,1,0.5611214303691534,-0.7131800649308606,0.38996019520468284,-0.14119670628597125,0.01667505213233869,0.005385142429568504,-0.019788245535542173,0.0007524455381917191,0.0026619111305803437,-0.017550157594044585,0.02778024457288403,-0.01442793978789242,0.008878693400406758,0.022454863547724132,0.001223517025993508,0.033781030184973256,-0.0019193336278347903,0.024109873948700046,-0.0143734306528754
165712109004835712,0,0.6176588091472575,-0.7032883500053205,0.2994078304747678,-0.020405400877691052,-0.033809461337751194,0.03620013244578379,0.014330921681147753,-0.024432688048993786,0.03716885488005959,-0.07211604471475021,0.05428386248609496,-0.09614578848935931,-0.004450648525095397,-0.056098305549360426,-0.04036913728902027,-0.06467407194074296,-0.035631471110325,-0.03871087536432319,-0.006740877521894146
165787700429000064,0,0.5948873081310007,-0.6868965452266336,0.23753401453633147,0.036307623672761816,-0.14549552742452693,0.0723370672245965,-0.04681422148300422,-0.06711296984104319,0.05884316452934858,-0.15000627381130255,0.13880677947806352,-0.16292241492879245,0.08393626172395932,-0.05313220814295247,0.010549290924072181,-0.004420696547062914,0.00623526759210531,-0.002053176520265503,0.04033070859489517
169258102725227008,0,0.5435363808836868,-0.7253376623173989,0.3922470344978167,-0.13141925899429044,0.021162041007150856,0.008483004146907058,-0.011580460196324692,0.009852144703664,0.00028583396655877376,-0.01937246332945833,0.03956023422633744,-0.03710683800780655,0.030383229375469976,-0.010039260749751084,0.020705010066811944,-0.013357103162006818,0.029235643705824373,-0.014266777065612173,0.023814932366825966
170774775937432832,0,0.6018746757581664,-0.7198983482383366,0.29554536636098133,-0.02490447431637231,-0.08151469922681007,0.059590930181392436,-0.05386623220261684,-0.00536760583194671,0.014271731820536048,-0.061865175764173656,0.05922981117370541,-0.0650613304645336,0.009061318217623198,0.02356148530895188,-0.015490044382663985,0.03606961236195866,0.012975954917485074,0.06523385587786174,-0.005066433645603626
176164272695455744,1,0.5259033487348537,-0.7124343853380496,0.41389795131111545,-0.15427993019721967,0.051095965285634676,0.015477674431326154,-0.003761512255014365,0.06942798814438529,-0.03138081988911863,0.08540718489205174,0.007392000326299451,0.026085146387014153,0.0059132073817053585,0.020439818940499854,-0.02855605347367375,0.021703472933582785,-0.031143632225225187,0.010330990034547918,-0.035131707620219624
176209799348981376,0,0.5744914783265035,-0.7165693131379295,0.37542049674215777,-0.10115845814623117,0.020802309042173714,0.01903539742387891,0.004710903547798429,0.008425951821747029,0.008954341830192246,-0.015337225257560315,0.030514624312168295,-0.03418214955429291,-0.004390876270819836,0.009104327118680795,-0.03080011318953608,-0.001584670677704945,-0.017464703120263787,-0.007386672410002038,-0.02445870421136257
