source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
365939429892433920,0,1.6284509885059716e-17,-2.6614929336172654e-17,1.806661484709967e-17,-9.024368929199967e-18,2.6256034180941206e-18,-1.430619728361584e-18,-2.0008297181953572e-19,-7.776025666623127e-19,-2.9289124372891343e-19,-8.3974470284887645e-19,3.250309714557537e-19,-9.290836663206935e-19,1.7815428376681001e-19,3.609058417982172e-19,-1.2220957299148627e-19,8.708028803488344e-19,1.5766210830975033e-19,8.56648385842634e-19,6.926916313617651e-19,6.958432517373303e-19
368263110278860544,0,7.626756767198316e-17,-1.290956157391147e-16,9.448551287055495e-17,-4.7759983989485433e-17,1.713718266682715e-17,-3.7210953635015595e-18,-9.51122987594974e-19,7.197432728832692e-20,8.717186089431287e-19,-3.711001855200772e-18,4.66967070702394e-18,-5.882040733559703e-18,3.8838020879890006e-18,-2.6686166672889954e-18,1.4456846567615528e-18,-1.0499827132140323e-18,4.2457146320008047e-19,5.544989530057225e-19,-1.0113639658993977e-18,2.0517762907848135e-18
368884712306195584,0,2.2104411615599456e-17,-3.522935172385093e-17,2.3248420686540555e-17,-8.860633047596639e-18,8.887174982575263e-19,2.1445846128109432e-18,-1.8028365508356493e-18,9.330688208655043e-19,3.364246269599193e-19,-8.040134946957338e-19,1.191813294200162e-18,-9.072658659358452e-19,-1.2038833160291906e-19,7.07026109357068e-19,-1.2690814294616435e-18,9.748534797826736e-19,-1.1322974721468146e-18,6.174698827861717e-19,-8.208697979847659e-19,4.751016744953368e-19
369573831218501376,0,9.262925228639046e-17,-1.4763209570482379e-16,9.657858435799597e-17,-3.7698699438923274e-17,3.791427488216591e-18,6.462711204988976e-18,-6.1145509907657435e-18,-2.1021818863848932e-19,3.875924312615168e-18,-8.094176868116812e-18,7.806966082520274e-18,-7.38499078168747e-18,1.7617692006739475e-18,9.551110768314966e-19,-4.628446787025224e-18,4.492352026064023e-18,-4.556167993141605e-18,4.146257798349325e-18,-3.124811648232681e-18,3.1655025155589576e-18
369576820516013824,0,3.6907718384476896e-16,-6.135347860246924e-16,4.256829247106475e-16,-1.8752023129597466e-16,4.008203051725336e-17,1.0382592107576153e-17,-1.443913321440594e-17,-5.2559229364532946e-18,1.6169634603031884e-17,-2.6908475721683707e-17,2.5857698242375604e-17,-2.3236548995993995e-17,7.289417402325524e-18,2.5975447200962895e-18,-9.053490929299377e-18,9.669709701104433e-18,-5.324253946905729e-18,4.075342018383986e-18,-2.990189408675025e-19,4.613424098705481e-18
369621277722573568,0,3.192908096835987e-17,-5.135946089943445e-17,3.41496938659242e-17,-1.3252620044578548e-17,1.1593806816662e-18,2.7525906311152975e-18,-2.2335190912716837e-18,2.155731158230344e-19,1.303994172675915e-18,-2.641730611905926e-18,3.0389807501649728e-18,-3.02578002442202e-18,1.9815142277263665e-18,-9.377842666647197e-19,3.9158330642334158e-19,-4.673772118968031e-19,4.677077056233794e-19,-2.7436995973049657e-19,-1.089235275087016e-19,5.526862123898967e-20
371004673803838080,0,2.5570017692095635e-17,-4.0987179350105883e-17,2.6946692744791803e-17,-1.0761922198081301e-17,1.1959454744548245e-18,1.6324126115517022e-18,-1.6766443294673046e-18,1.6578892542683545e-19,8.657951403663566e-19,-1.717476562620693e-18,2.1122805265851046e-18,-1.5978134378732103e-18,4.9338826079748e-19,8.234360899472663e-19,-1.2466251291060682e-18,1.5690625320618727e-18,-1.2699145638809617e-18,1.2387011065774041e-18,-9.423883953151564e-19,7.802589649782526e-19
371711041304831616,0,2.2475601387493575e-17,-3.6083927903155317e-17,2.360291088182559e-17,-9.2025093866005e-18,2.75475142442962e-19,1.9630417038582914e-18,-2.17090347320317e-18,-1.047162857734662e-20,5.584912833265925e-19,-2.081687079931607e-18,1.622420901717752e-18,-1.7051955534155871e-18,3.493167208658849e-19,3.463243160522403e-19,-1.3541186333123456e-18,1.2495798078956525e-18,-7.369868291962402e-19,5.6281401781986615e-19,-8.647086703625716e-20,5.916589806551813e-19
374540943716955392,0,1.2737552989025123e-17,-1.8653674538063856e-17,1.020784318720264e-17,-2.4519718088710015e-18,-1.5861073462274346e-18,1.726257033164986e-18,-1.296675477222132e-18,-4.477547865245727e-19,9.654030846725164e-19,-2.493010126095697e-18,1.893163638685713e-18,-2.4665901618522185e-18,5.548064694642203e-19,-6.265381733910683e-19,-7.758959766685485e-19,7.896007140187015e-19,-8.97215553856137e-19,8.542534570116445e-19,5.729983751897773e-20,5.59339570081458e-19
380338531092183424,0,2.0033623359595838e-17,-3.1166268890629546e-17,1.9523940108914605e-17,-6.3114420880738885e-18,-6.965622989716998e-19,2.63089455013416e-18,-1.420706347190311e-18,-1.7813499330881586e-19,1.9107893688723206e-18,-2.41228281946238e-18,2.9173579050390155e-18,-2.1297135730416476e-18,1.2501512068368258e-18,4.8665216187068094e-20,-5.483997422708259e-19,9.492260900309003e-19,-9.31945807808825e-19,6.639401086185418e-19,-5.621102341878128e-19,-1.733253470863037e-19
